ID	02-3_AtgE_NYU	02-4_AtgE_NYU	02-7_AtgE_NYU	02-8_AtgE_NYU	02-9_AtgE_NYU	30-10_AtgH_NYU	30-21_AtgH_NYU	30-33_AtgH_NYU	30-36_AtgH_NYU	30-9_AtgH_NYU	31-27_AtgW_NYU	31-29_AtgW_NYU	31-31_AtgW_NYU	31-80_AtgW_NYU	31-90_AtgW_NYU	32-1_AtgW_NYU	32-2_AtgW_NYU	32-5_AtgW_NYU	32-8_AtgW_NYU	50_48_48_NOD2_SF	50_48_49_B6_SF	50_48_51_NOD2_SF	50_48_52_AtgE_SF	50_48_53_AtgH_SF	50_48_57_NOD2_SF	50_49_48_AtgH_SF	50_49_49_AtgW_SF	50_49_50_AtgE_SF	50_49_51_AtgH_SF	50_49_54_AtgW_SF	50_50_48_AtgW_SF	50_50_49_AtgW_SF	50_50_50_NOD2_SF	50_50_54_AtgE_SF	50_50_55_AtgH_SF	50_50_57_NOD2_SF	50_51_48_B6_SF	50_51_49_AtgH_SF	50_51_50_B6_SF	50_51_52_AtgH_SF	50_51_53_NOD2_SF	50_51_54_NOD2_SF	50_51_55_NOD2_SF	50_52_48_NOD2_SF	50_52_52_AtgE_SF	50_52_53_AtgE_SF	50_53_49_AtgE_SF	50_53_50_AtgE_SF	50_53_52_NOD2_SF	50_53_55_AtgH_SF	50_53_56_AtgE_SF	50_53_57_AtgE_SF	50_54_49_AtgE_SF	50_54_52_AtgW_SF	50_54_53_AtgW_SF	50_54_54_AtgE_SF	50_55_48_AtgH_SF	50_55_50_AtgE_SF	50_55_51_B6_SF	50_55_53_AtgH_SF	50_55_54_AtgH_SF	50_55_56_AtgE_SF	50_55_57_AtgE_SF	50_56_48_AtgH_SF	50_56_50_AtgW_SF	50_56_51_AtgE_SF	50_56_52_AtgW_SF	50_56_54_AtgW_SF	50_56_56_AtgH_SF	50_57_48_AtgE_SF	50_57_49_AtgW_SF	50_57_50_NOD2_SF	50_57_51_AtgH_SF	50_57_52_NOD2_SF	50_57_56_AtgH_SF	51_48_49_AtgW_SF	51_48_51_NOD2_SF	51_48_55_NOD2_SF	51_48_56_AtgE_SF	51_48_57_AtgW_SF	51_49_49_NOD2_SF	51_49_51_AtgH_SF	51_49_57_AtgH_SF	51_50_48_NOD2_SF	51_50_50_NOD2_SF	51_50_54_AtgH_SF	51_50_55_NOD2_SF	51_50_56_AtgH_SF	51_50_57_AtgE_SF	51_51_49_AtgH_SF	51_51_50_AtgE_SF	51_51_52_NOD2_SF	51_51_55_AtgH_SF	51_51_57_AtgW_SF	51_52_49_NOD2_SF	51_52_50_NOD2_SF	51_52_51_NOD2_SF	51_52_53_NOD2_SF	51_52_54_AtgE_SF	51_52_55_B6_SF	51_52_56_AtgE_SF	51_53_50_AtgH_SF	51_53_53_AtgW_SF	51_53_56_NOD2_SF	51_53_57_AtgE_SF	51_54_50_NOD2_SF	51_54_53_NOD2_SF	51_54_55_AtgW_SF	51_55_50_AtgE_SF	51_55_53_B6_SF	51_55_55_NOD2_SF	51_56_49_AtgE_SF	51_56_51_AtgW_SF	51_56_52_AtgH_SF	51_56_53_AtgE_SF	51_56_54_B6_SF	51_56_56_AtgH_SF	51_57_48_AtgW_SF	51_57_49_AtgE_SF	51_57_50_AtgW_SF	51_57_53_NOD2_SF	51_57_56_AtgE_SF	51_57_57_AtgH_SF	57-1_B6_NYU	57-2_B6_NYU	57-3_B6_NYU	57-4_B6_NYU	57-5_B6_NYU	59-1_B6_NYU	59-2_B6_NYU	59-3_B6_NYU	59-4_B6_NYU	59-5_B6_NYU	61-1_NOD2_NYU	61-2_NOD2_NYU	61-3_NOD2_NYU	61-4_NOD2_NYU	64-1_NOD2_NYU	64-2_NOD2_NYU	64-3_NOD2_NYU	64-4_NOD2_NYU	64-5_NOD2_NYU	65-1_NOD2_NYU	65-2_NOD2_NYU	65-3_NOD2_NYU	65-4_NOD2_NYU	65-5_NOD2_NYU	66-1_NOD2_NYU	66-2_NOD2_NYU	66-3_NOD2_NYU	66-4_NOD2_NYU	66-5_NOD2_NYU	70-1_AtgE_NYU	70-2_AtgE_NYU	70-3_AtgE_NYU	70-7_AtgE_NYU	70-9_AtgE_NYU	71-3_AtgE_NYU	71-6_AtgE_NYU	71-7_AtgE_NYU	71-8_AtgE_NYU	71-9_AtgE_NYU	76-1_AtgE_NYU	76-2_AtgE_NYU	76-3_AtgE_NYU	76-4_AtgE_NYU	76-5_AtgE_NYU	77-76_AtgH_NYU	77-77_AtgH_NYU	77-78_AtgH_NYU	77-79_AtgH_NYU	77-80_AtgH_NYU	78-84_AtgH_NYU	78-85_AtgH_NYU	82-5_AtgH_NYU	82-7_AtgH_NYU	82-8_AtgH_NYU	82-92_AtgH_NYU	82-94_AtgH_NYU	86-3_AtgH_NYU	86-6_AtgH_NYU	86-7_AtgH_NYU	86-8_AtgH_NYU	86-9_AtgH_NYU
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Defluviitaleaceae|D_5__Defluviitaleaceae UCG-011	0	0	0	0	0	0	0	0	0.000499768	0	0	0.000102902	0	0	0	0	0	0.000185215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001317072	0.000406853	0	0.00015248	0.000980526	0.001494926	0	0	0	0	0	0	0	0	0.000265418	0	0.000226142	0	0	0	0	0	0	0	0	0	0	0.000994573	0	0	0	0.000106872	0.000219172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001245428	0	0	0.000198973	0	0	0	0	0	0	0	0	0	0.000149215	0.000355452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000661751	0	0	0.000286973	0	0.000370364	0	0	0	0	0	0.000547945	0.000327256	0	0	0	0	0	0.000499659	0	0	0	0	0.0001665	0	0	0	0.002552277	0	0	0	0.000371943	0.000613168	0	0.000305386	0	0	0	0.000461661	0	0	0	0.000972544	0	0	0.000451399	0	0	0	0	0.000212084	0	0	0.000237391	0.000608057	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Eubacteriaceae|D_5__Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83E-05	0	0	4.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Family XIII|D_5__Anaerovorax	0	0	0	0	0	0.000107381	0	0	0	0	0	0	0.000216826	0	0	0	0	0	0	0	0	0	0	0.000108705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231608	0	0	0	0	0	0	0	0	0	0	0.000226142	0	0	0	0	0	0	0	0	0	0	0.000237833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206911	5.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Family XIII|D_5__Family XIII AD3011 group	0.000204177	0	0	0	0	0	0	0	0.000535466	0	0.000381724	0	0	0	0	0	0.000175022	0	0	0	0	0.000204789	0	0	0.000270124	0	0.00048698	0	0	0	0	0	0	0.000173177	0	0.000427621	0	0.000152304	0	0.000354079	0.000989599	0.00040557	0	0	0.000209254	0	0	0	0	0	0	0	0.000258526	0	0.001347636	0	0	0	0	0	0	0	0.000389181	0	0	0	0.000320616	0.00029887	0	0	0	0	0	0.000248764	0	0	0	0	0	0	0	0.000471764	0	0	0	0	0	0	0	0	0.000179635	0	0	0.000375605	0	0	0	0.000242761	0	0.00015478	0.000195989	0	0	0	0	0	0	0.000130956	0	0	0	0	0	0	0	0	0	0	0	0.000240886	0.000107872	0	0	0	0	0	0	0.00021945	0	0	0	0	0	0	0.000120865	0	0	0	0	0	0	0	0.000399727	0	0.000544701	0.000164558	0	0	0	0.0003688	0	0	0	0.000153637	0	0	0	0.000230718	0	0	0.000349999	0	0	0	0	0	0.000561083	0	0	0	9.55E-05	0.000198736	0	0	0	0.000121051	0	0.000182608	0.000405371	0	0	0	0	0.000173186
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Family XIII|D_5__Family XIII UCG-001	0	0	0.000340389	0	0.000183385	0.000536903	0.000293566	0.000101648	0	0.000425858	0	0	0	0.000199084	0.000438661	0.000281452	7.29E-05	0	0	0	0	0.000252048	0	0	0	0	0	0.000523954	0.000171884	0	0	0.000113976	0	0.000321615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258071	0	0	0	0.00029648	0	0.000159708	0.00016937	0	0.000182232	0.000185586	0.000278416	0	0.000152191	0	0	0	0	9.22E-05	0	0.000248985	0	0	0	0.000348554	0	0	0	0	0	0	6.99E-05	0	0	0.00084909	0	0	0	0	0	0	6.91E-05	0	0	0	0.000643501	0	0	0.000346468	0	0.000228654	0.00017794	0.000459647	0.000153186	0	0	0	0.00018708	0.000784975	0	0.000159972	0	0	0	9.59E-05	0.00017215	0	0	0.000252143	0.000187356	0.000107872	0	0.000261158	0.000115431	0	0	0	0	0.000552626	0.000354262	0	0.000401161	0	0.000322789	0	0	0	0	0	0	0	0	0.000349761	0.000272696	0.000118413	0	0	0	0	0	0	0	0	0	0	0	0.000434327	0	0	0.000198183	0.000403845	0.000600928	0.00050363	0	0	0	0	0.000576018	0	0	0	0	0	0	0.000282779	0	0	0	0.0003547	0	0	0	0	0.000173186
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Family XIII|D_5__[Eubacterium] brachy group	0	0	0	0	0	0.000161071	0	0	0.000124942	0	0	0	0	0	0	0	0	0	0	0	0	7.88E-05	0	0	0	0	0	0	0	0	0.000213607	0	9.10E-05	0	0	0	0	0	0	0	8.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13E-05	0	0	0	0	0	0	9.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130629	0	0	8.85E-05	0	0	0	0	0	0	0	0	0	8.83E-05	0	4.64E-05	0	0	0	0	0.000152796	0	0	0	0	0	0.000159972	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67E-05	0	5.64E-05	0	0.000207235	0	0	0	0	0.000430385	0	0	0	0.000138036	0	0	0	0	0.000166553	0	0	0	0	0	0	0	0	0.000716429	0	0.000131689	0	0	0	0	0	0	0	0	0.000482646	0	0	0	0.000411461	9.60E-05	0	0	0	0	0	0	0	0.000193681	0	0	0.000228021	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Family XIII|D_5__[Eubacterium] nodatum group	0	0	0.000212743	0	0	0.000196864	0.000383894	0.00011859	0.000999536	0.000732476	0.000234907	0	0.000495602	0.000373283	0	0.000262689	0.000875108	0.000416734	0.000481021	0	0	0	0	0	0.000750345	0.00026976	0.000429689	0	0.000666051	0	0.000427213	0.000313435	0.000454818	0	0.000532167	0	0.000339044	0	0.000626864	0	0.001368594	0.000456266	0.000294786	0.000195551	0.000465008	0	0.000351337	0.000192191	0.000341981	0.000313676	0	0	0.000815352	0.000172404	0.000754676	0	0	0.000508109	0.000384689	0.000197418	0	0.000208812	0	0.000182629	0	0.000224492	0	0	0	0	0	0	0.000269944	0.000530698	0	0.000226438	0.000145334	0.000170964	0	0	0.000188389	0.000611546	0.000277913	0.000432682	0	0.000449438	0.000238909	0	0	0.000165686	0.000436255	0.000345495	0	0	0.001119545	0	0.000477536	0	0	0.000232169	0.000489972	0	0	0.000357435	0	0.000277792	0.000522252	0.000261912	0	0	0.000159972	0	0.000203477	0	0.000767092	0	0.000497041	0.00035014	0	0	0.00026968	0.00020307	0.000417853	0	0.00039705	0	0.000507872	0.000455781	0	0.000354262	0.000420735	0.00061354	0	0.000365827	0	0	0	0	0	0	0.000317813	0.000379811	0.000682867	0	0.000686797	0.000378482	0	0	0	0	0.000775019	0.000850759	0.000222886	0.00035117	0	0	0.000408779	0.000692153	0.000583009	0.000528489	0	0.00018779	0.0005456	0.000417502	0.000765413	0	0	0.000576018	0.000344234	0	0.000381811	0	0.000370053	0.000360972	0.000282779	0.000338942	0.000669575	0.000200869	0.000557385	0.000294394	0.000266999	0.000465746	0.000324717	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__A2	0.003471007	0	0.017062015	0	0.001904386	0.001270671	0.014565409	0.001067308	0.004640703	0.003815689	0.006929763	0.001080469	0.000712427	0.000522596	0.012930044	0.002889577	0.000583405	0	0.005040259	0.000330024	0	0.013673598	0	0	0.001770815	0.003384261	0.000286459	0.019773561	0	0.002026266	0	0.00341929	0.001164335	0.012815121	0	0.001727588	0.000542471	0.004162965	0.001524803	0.001688683	0.000294774	0	0	0	0	0.000194485	0	0	0	0	0.00250329	0	0.001869345	0.000890753	0.005956552	0	0.003034444	0.000381081	0.002853113	0.001290812	0.002206413	0.004837475	0.002897235	0.001202307	0	0	0.000384739	0.001195481	0.000461028	0	0.005056309	0	0.008026347	0.002039869	0.000309825	0	0.001204194	0	0.000440806	0.001135643	0.00136582	0.003022784	0.006426735	0.001370159	0.003429019	0.001264045	0.00109898	0.001238741	0.003199795	0.002419021	0	0	0	0.000395374	0.002171917	0.026044842	0.004198337	0.003177966	0.00087772	0.000975111	0	0.00044485	0.000517103	0.002093546	0.00211368	0.002626395	0	0.001290854	0.018694034	0.000671614	0.005030217	0.000199197	0.000406953	0.00179807	0	0.00017215	0.000615385	0.004607106	0.00825769	0.000214121	0.00428791	0.004975225	0	0.006048573	0.002798261	0.002992578	0.02268495	0.001688077	0.012664349	0.007197952	0.002892555	0.006229794	0	0.005035507	0.00433101	0.004076712	0.001051893	0.002967769	0.002300043	0	0.001218285	0.004557731	0.011192352	0.005404333	0.004002368	0.001991147	0	0.000880072	0.005440972	0.002335731	0.009850246	0.000761205	0.015891767	0.011127694	0.001010684	0.002386635	0.013489691	0.002814757	0.006163243	0.004360033	0.0019923	0.021332933	0.012905527	0.002004008	0.001604899	0.007575359	0.002244333	0.006304202	0.004625645	0.002764821	0.002577221	0.003398386	0.001026055	0.003970689	0.001413894	0.002784167	0.001947854	0.001588693	0.003749683	0.00231835	0.014625608	0	0.002337966	0.002622529
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__ASF356	0	0	0	0.001567364	0.002313476	0.002183406	0.002438859	0.001236722	0.000535466	0	0.001585624	0.000231529	0	0	0	0.003977859	0.001093884	0	0.000418279	0.006270455	0.000192957	0.002961563	0.000745209	0.000815284	0	0.004316159	0.013606806	0.002369182	0.00128913	0.001876173	0.002136067	0.006183217	0.002947223	0.007669281	0	0	0	0.001015357	0.000220249	0	0.001916031	0	0.000968584	0.000391102	0	0	0.000140535	0.001185176	0.001221359	0.000627353	0.001445199	0.007538067	0.000536939	0.003620482	0.002533556	0.002856932	0.004525047	0.000423424	0	0.000561883	0.005217033	0	0.000627013	0.000776173	0.000575821	0	0.001239714	0.00127518	0.001967052	0.001154826	0.008331418	0	0.003275325	0.000331686	0.004027729	0.001358627	0.001847815	0.000170964	0.002602855	0.001611029	0.000251185	0.001100783	0.006774126	0.001009591	0.001926782	0.001404494	0	0.005609726	0.006655574	0.005484218	0.000513242	0.001497144	0.000918497	0.000691905	0.003201899	0	0.002666242	0.007238701	0.003857347	0.000526251	0.000898282	0.006761716	0.002106715	0.001914828	0.002673933	0.000328299	0.000410341	0.002039175	0.005349459	0	0.003021685	0.000497991	0.001395268	0.00122906	0	0.001704281	0.000307692	0.001842842	0.001449823	0.007521011	0.001672015	0.008427423	0.003734559	0.000323206	0	0.001197031	0.001805767	0.000489542	0.004835479	0.000756832	0.000648633	0.000377563	0.002197852	0.001291156	0.00342452	0	0	0.000368095	0	0.000345431	0.00195985	0.000422012	0.003480955	0	0	0.00228735	0.003403056	0.000404358	0.000506137	0	0.000650016	0	0.000735524	0.000614547	0	0.0006509	0	0.000922871	0.000166574	0	0	0	0.004112981	0.000300601	0	0.000368247	0.002281739	0.004352139	0.000494836	0	0.000229086	0.000874439	0.000269129	0	0.000777642	0.000992616	0	0.000639129	0.000304028	0.000404791	0.002551323	0.000338725	0.001991601	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__Acetatifactor	0.000525026	0	0.000468035	0.000217689	0.000268025	0	0.000496805	0	0	0.000323652	0.000469814	0	0.000774377	0.000298626	0.002172415	0.000713012	0	0	0.001652201	0.000605044	0.000514552	0	0	0	0	0	0	0	0.000279312	0	0	0	0.002492405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221658	0.00033716	0	0.001057896	0	0.00061862	0	0	0.000228286	0	0	0	0	0	0	0	0	0	0	0	0.000478036	0.000560573	0	0	0.000369744	0	0	0.000868478	0.000865364	0.000751119	0	0	0	0	0	0	0	0	0	0.000447818	0.001287001	0.000815791	0	0	0.000479817	0	0.00035588	0	0	0	0.000580837	0	0	0	0	0.000942055	0.001029182	0	0	0	0	0	0	0	0	0	0.000162456	0	0	0.00013235	0.003231985	0.001881007	0.000118165	0.000621704	0	0	0.000448356	0	0	0	0.000241096	0.000444133	0.002254584	0.000631384	0	0.000556174	0	0	0.000718925	0.00071048	0	0.00019508	0.000333	0.002361972	0	0.002575064	0	0.003878215	0.00046091	0	0	0.000153292	0	0.000416435	0	0.000807689	0.001014065	0.000440677	0.000250501	0.000641959	0	0	0.00092803	0	0	0.000458173	0.000874439	0.000370053	0.000902429	0.000141389	0.000338942	0.000284062	0.000310434	0	0	0	0	0	0.000915411
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__Anaerostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271761	0	0	0	0	0	0	0	0	0	0	0.000177389	0	0	0	0	0	0	0	0.000407086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336738	0	0	0	0	0	0	0.002267533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002100226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__Blautia	0.003412671	0	0.006127008	0.00143675	0.001749214	0.018129429	0.000812953	0.002456503	0.000642559	0.000613236	0.000205544	0.00028298	0.000588527	0.000423054	0.000856433	0.00576039	0.000218777	0.001018684	0.001317578	0	0.006335424	0.001055451	0	0.000516346	0.001170538	0.001790225	0	0.000546734	0	0.001013133	0.005019759	0.000883317	0	0.000544272	0.001005203	0.000838137	0	0.00083767	0.002456628	0.000898815	0	0.000253481	0.006737977	0	0	0.000259314	0.007612311	0	0	0	0.000851635	0.006331976	0.00041762	0	0.000808582	0	0.000798538	0	0.002628711	0.013910402	0.000206207	0.001496485	0.000389181	0.001187088	0	0.003105474	0.002800043	0.007292435	0.004518072	0	0	0.049636594	0.000521892	0	0	0.006994415	0.000602097	0	0.001700252	0	0.000706459	0.001747274	0	0.00068508	0.001632866	0	0	0.000867119	0.002303853	0.000281667	0.001000821	0	0.00316071	0.002807156	0	0.008670324	0.000636715	0.001456568	0.000254077	0.000510773	0	0.000133455	0	0	0	0.003384009	0	0.000392869	0	0.000402969	0.002968361	0.000398393	0.002964944	0.000933176	0	0.001497702	0.000213018	0.000386997	0.000315179	0.000455008	0	0.000121842	0	0.000692585	0.000472679	0.010204692	0.000564302	0.000472662	0.000598678	0	0.000157776	0.00431838	0.009833688	0.00030127	0	0.001643836	0.002337541	0.002070536	0.000293143	0.000582914	0.000821018	0.00033761	0.000199863	0.002107194	0.000331557	0.001349372	0.000758643	0.001712573	0.001940191	0	0	0	0.003075826	0.000263377	0.001443835	0.000433934	0.000178841	0	0.000416435	0.003864575	0	0.004375505	0.008540731	0.000551102	0	0.001288863	0.004301638	0.005408173	0	0.001297773	0.003703562	0.00027823	0.003885553	0.001840956	0.000424168	0.000484203	0.000730445	0	0.001165442	0.000220795	0.000474665	0.000613939	0.000216478	0.002399861
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__Dorea	0.000379186	0	0	0	0	0	0.002009801	0	0	0.000613236	0.000792812	0	0	0.001816643	0	0.000225162	0	0	0	0.000302522	0	0	0	0	0	0	0	0.002323621	0	0	0	0	0	0	0	0	0	0	0.000440499	0	0.000947488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935891	0	0	0	0	0.001051655	0	0	0.000273943	0	0	0	0.001195481	0	0	0.002087643	0	0	0.000215596	0	0	0	0	0	0	0.000706459	0	0	0	0	0	0	0	0.000415973	0	0	0	0	0.000513986	0	0.000812843	0.000437741	0	0	0	0	0	0	0	0.001222369	0	0	0	0.000755902	0	0	0	0.000930178	0	0	0	0	0.000313283	0.004380988	0	0.000485424	0	0	0.000715671	0	0	0	0	0.001381565	0.000998374	0	0	0	0.002281042	0	0.000153425	0	0	0	0.000323841	0.00047672	0	0.000399727	0.000570182	0	9.87E-05	0	0	0	0	0	0	0	0	0	0.000619905	0.002759255	0.003368479	0.000638534	0	0.000834612	0.000713602	0	0	0	0	0.002730605	0	0	0	0	0.000596208	0	0	0.000636252	0	0	0	0	0.000312793	0	0.000381065	0	0.001583414
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__GCA-900066575	0.002158441	0.000374991	0.002467823	0.000957834	0.002440435	0.003615148	0.001806562	0.000999543	0.000428373	0.000817648	0.000440451	0	0.005141866	0.000497711	0.005263927	0.004653345	0.001983577	0.000185215	0.003032521	0.002695195	0	0.004977946	0.001100071	0.001032693	0	0.004782108	0.002033859	0.00533066	0.003738478	0.001013133	0.002634483	0.00467303	0.009478414	0.006976572	0.001744324	0	0	0.002995304	0.000626864	0.000653684	0.004442666	0.001115317	0	0.001336267	0.002627296	0.000345752	0.001475617	0.001345335	0.001612194	0.002798958	0.001238742	0.001658375	0.00041762	0.001321763	0.001590211	0.002167328	0.002005217	0.001143244	0.002500481	0.001761579	0.003876688	0.002923366	0	0.002876406	0.000863732	0.000972799	0.002073314	0.008746937	0.000983526	0.001194648	0.001953574	0	0.001187755	0.005008458	0.002594787	0.002239219	0.001993149	0.00145319	0.003085642	0.001875132	0.002464756	0.001432765	0.010769124	0	0.002253356	0.001123596	0.001481234	0.008140296	0.002527838	0.000596471	0.000821187	0.001243781	0.001485804	0.003400217	0.002283872	0.00152408	0.001969836	0.001566914	0.005127731	0.002228826	0.003233815	0.003514313	0.001953499	0.000893587	0.00320872	0.002803172	0.00171597	0.00123473	0.005349459	0	0.008691788	0.00175957	0.001278995	0.000955936	0.003643686	0.000723028	0.001704142	0.001363703	0.003687595	0.002194743	0.001348399	0.00597027	0.003708443	0	0.000283607	0.003351688	0.003141282	0.001063489	0.002601948	0.000966168	0.000298021	0.006937726	0	0.004777276	0.003223077	0	0	0.003657947	0.002570636	0.000906755	0.001271254	0	0.00056628	0.002503843	0.001018354	0.00151393	0.002102525	0	0.00350078	0.001290798	0.00360009	0.003537366	0.004948068	0.000526755	0	0.001332796	0.00056207	0.000830584	0	0.005417011	0.002046146	0.003680682	0.001573845	0	0.001135774	0.000604977	0.002468766	0.008096259	0.001011188	0	0.001145432	0.003318892	0.000672823	0.004078981	0.003628994	0.000459993	0.002840621	0.001077389	0.001596149	0.000312793	0.00094933	0.000804471	0.000822618	0.003142087
D_0__Bacteria|D_1__Firmicutes|D_2__Clostridia|D_3__Clostridiales|D_4__Lachnospiraceae|D_5__Hungatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000870322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
