Module	30_10	30_21	30_33	30_36	30_9	32_1	32_2	32_5	32_8	504954	505048	505049	505050	505054	505057	505149	505150	505248	505349	505350	505449	505452	505551	505556	505748	505749	505750	505751	505756	514851	514855	514857	514957	515050	515055	515056	515057	515149	515152	515155	515157	515249	515250	515251	515255	515350	515353	515357	515450	515550	515652	515654	515749	515753	515757	59_1	59_2	59_3	59_4	59_5	61_1	61_2	61_3	61_4	66_1	66_2	66_3	66_4	66_5	71_3	71_6	71_7	71_8	71_9	76_1	76_2	76_3	76_4	76_5	78_84	78_85	86_3	86_6	86_7	86_8	86_9
5.1.1.2.1	0.756701762310588	1.35270272788958	0.8785723230832	0.889153287698877	0.847975296799828	0.739853848664317	1.04101248992432	0.965683207920481	0.934983859907463	0.832458498169224	0	0.842579521409318	0.895586644854285	1.07475984709776	0.745893552275074	0.803266133786832	0.973994138952683	0.859568062060584	1.07100931225829	0.924077154681638	1.00712991314918	0.74607948359026	0.795296529726897	0.977187018223361	0.808893761170441	0.879411052006624	0.747253809124926	0.503757125798041	0.929161691147419	0.891215206719189	0.925290691508046	0.794020764476486	0.912440790657915	1.11461562359708	0.981975609489893	0.906196290736126	0.825482502059653	0.98099457796503	1.05833554480699	1.45916084583712	1.03575107813836	0.684914858400793	0.811014164231375	0.951003314833514	0.928060147438959	1.47267752554789	1.01126013071385	0.648097920766373	0.831226728782881	0.935095293103513	1.11127266249519	0.936929405606557	0.846531028082922	0.82592033473451	0.831150622601149	1.08114084065854	0.973369627910103	1.12710959736402	0.837633232551339	0.748822715359576	1.04952849962243	0.655744215980119	1.09631519787638	1.04868913712758	0.969499632451059	0.926924642498502	1.08569954988162	10.831985177315	1.07019592340541	0.801280353121643	0.635535949324207	0	0	0.957044852603538	0.852283247760465	0.896458394057129	1.16430726787077	0.84502391044049	0.94610266272125	0.952665215906312	1.00798166804752	0.932030680018543	0.744120284754145	0.8777306591224	0.637343433470854	0.684506346311782
5.1.1.2.2	0.13917377510732	0.469938947689045	0.142701443991695	0.304793475829801	0.32465339934622	0.287701598562956	0.31325344258214	0.334287337141806	0.397182887248336	0.467787968971222	0	0.298692211293251	0.298326489155981	0.295421168227897	0.574423770142872	0.381940090710255	0.339883371405364	0.359170052598649	0.599765214864642	0.484822701895404	0.305256280818786	0.292966009673538	0.286306750701683	0.319673199200957	0.185535451886481	0.330781981667053	0.3337733680758	0.321445023128274	0.301836767548495	0.357247805086581	0.35871017751293	0.43280860653498	0.393503200752701	0.26807934741899	0.297927694350896	0.410633874739365	0.409122697596141	0.374054030134634	0.23312377480132	0.597445301878867	0.401644951844007	0.346719121652668	0.221035724760009	0.540630975341719	0.3063943501255	0.995583076730753	0.373817537974224	0.400823637150895	0.323233107553374	0.483624723520905	0.621620309276124	0.376812352183121	0.289621679395178	0.31620949958407	0.409129653411014	0.328130865399871	0.282220269893467	0.326678106115996	0.633164812708038	0.28221256085114	0.359619263066972	0.585798166275573	0.334050356934324	0.387119405992	0.319458075610923	0.274073774575379	0.246321675655682	9.9416850257549	0.375062509771927	0.306775906623715	0.473121206719132	0	0	0.289583248949071	0.345365087889739	0.282648058361542	0.369072884482047	0.298444103563324	0.311913528646355	0.327325997260117	0.20235137605748	0.335280835228147	0.24320028818794	0.292257711588998	0.417530764860462	0.315608947632787
5.1.1.2.3	0	1.67835338460373	0	0.23090414835591	0.541088998910366	0.194392972001997	0.489458504034593	0	0.438069360935665	0.29986408267386	0	1.194768845173	1.13002458013629	0.692393363034133	0.574423770142873	1.1573942142735	0.679766742810727	0.619258711376981	0.714006208172193	0.655165813372167	1.20495900323205	0.732415024183843	0.795296529726896	0.614756152309533	1.46475356752485	0.375888615530742	0.927148244655002	0.53574170521379	1.88647979717809	0.255177003633272	0	0.601123064631916	1.05402643058759	0.319142080260702	0.551717952501659	1.46654955264059	0.757634625178039	0.667953625240417	0.323783020557389	0.45261007718096	0.8181656426452	1.01976212250785	1.22797624866671	0	1.35173977996544	0	1.0383820499284	1.11339899208582	0.43680149669375	0.549573549455573	1.62363513616898	0.75029008178055	0	0	0.378823753158347	0.619114840377114	0.38137874309928	0.671256382430128	1.43901093797281	1.30653963357009	0.481632941607552	1.46449541568893	0.569404017501689	1.548477623968	1.06486025203641	0.291567845292956	0.384877618212003	23.1972650600948	0.183854171456827	0	0	0	12.169763207036	0.689483926069213	0.981150817868577	0	1.67760402037294	0.658332581389685	1.25771584131595	1.09108665753373	0.25293922007185	0	0	0	0	0.49313898067623
5.1.2.1.1	3.12567475687457	2.42070199702462	3.13874570318273	3.55681197755931	3.43383403154656	3.33084880872653	3.06382198198577	3.59275937715992	3.78256044346372	2.7852759986822	0	3.3775196200083	3.04454699379028	2.78288870911796	2.94944512746436	3.02146662668515	3.37268883933015	2.53657895237109	2.98646827456639	3.36402446481478	3.05874208512751	2.59866484542152	3.23471569302382	3.33386990290938	2.61965541884253	2.72699961940331	2.74323807553142	2.71991942647001	2.8841373822242	3.31239379716266	2.51936913972292	2.67037361403794	2.33101999072256	3.00116302399006	2.83285948688352	2.99514543250828	3.30008158851587	2.99808415636756	2.76460886783617	2.53287562422422	3.3041304799133	2.38271342085969	3.11717047738474	2.78484362298276	2.72947455569945	3.38470894905029	2.90547285124197	2.63361684666454	3.01141031855209	2.40966863992059	3.62641583984995	3.1358277776982	3.29537487773361	2.88845215966217	2.49149468423375	3.90220940256921	3.52041916707028	3.74354520970649	2.65663557779596	3.27137423636204	3.63077140596462	3.379604805436	3.13172209625928	3.774414208422	3.26625404230399	3.49040353259356	2.99760452645887	10.3240575267455	3.21391234335108	3.07267534679201	3.59390147411648	0	0	3.48056789602248	3.36232837969578	3.22735162792626	2.56479845422401	3.22836169719941	3.27973592466235	3.44636506730604	3.40008682365814	3.43340470690362	3.41415789186916	3.27967436668235	3.28477000327286	2.8450325808244
5.1.2.1.2	2.65813266121124	2.5175300769056	2.79198477375056	3.99062604223801	3.44062026481048	4.17099702969503	3.97419024471566	3.79765418071337	3.88548476655981	3.12901651485767	0.31539351953302	4.03234485245888	3.72171138892714	3.50712290406419	2.58490696564292	3.13251260167502	3.56138663081272	2.90782351429191	3.21302793677487	3.16188718627437	2.85522894244116	3.48693239774482	3.8986819011612	3.02700583691541	3.47082910565672	3.41364063343407	2.98011935781965	4.05300246553042	2.95275098688745	3.39496361355571	3.8142622845184	3.11669241118939	3.37975866329717	3.33017822880733	3.91299960877536	2.60153138033635	3.45876676711713	3.39785105013604	3.50530313559956	3.4536116758808	3.39554910979233	3.25880504366639	2.96316007830446	2.51846727643658	3.1295714470939	2.89863085228286	3.25058728673239	2.83190613204437	3.61785587478953	3.79922584188853	3.88764810554747	3.82756679401092	3.35793251472671	3.2461120126384	3.23647249980936	3.80553741557889	3.46971747797933	3.85972419897324	2.53391056469126	3.13569512056823	3.874004095539	2.67429597647544	3.91155803327246	3.90064879733244	3.2408790279369	3.32767649519135	3.43879784967681	21.6123587516411	3.77700417449352	3.19558236066369	3.29127795978526	2.32482411995937	1.32280034859087	3.91207184139272	3.2122024602393	3.238675668726	2.89933738303584	3.36322079622991	3.14975793303472	3.61125964368499	3.67861604843625	3.81746385762483	3.62156950888563	3.23095084126756	3.52755735134086	2.79802769470643
5.1.2.1.3	4.65238048215899	4.22945052920141	4.70914765172595	4.48877664403889	4.48021691097783	4.78206711124913	4.08208392364851	4.90108370099842	4.81876297029231	5.14566765868345	1.74097222782227	4.91049995366104	4.51557822222462	3.9881857710766	4.75622881678298	4.40967195638204	4.85353454366859	4.83021794874045	5.39788693378178	4.67788390747727	5.49461305473815	4.98774631469197	4.96265034549584	5.3852638942315	5.15593255768749	5.3225827959153	4.72050906278632	4.37165231454453	3.961607574074	5.8180356828386	3.78985100589749	4.50842298473937	5.03824633820868	5.17010170022338	4.36960618381314	4.92760649687237	5.51558007129611	5.06576029382333	5.20643097056281	5.15975487986294	5.56055122219592	3.85470082307967	5.01014309456019	2.78038787318599	4.54184566068388	5.54681999892848	4.23659876370788	4.94349152486104	4.19329436825999	3.36339012266811	4.25856301429465	4.82186425890967	4.63394687032286	5.02421760450244	4.09129653411015	5.59060700860534	4.91978578598072	4.92702184703715	6.21652725204255	4.57811487602961	4.27690052147506	2.46035229835741	3.96305196181175	5.15643048781345	5.70765095091515	5.45815006388414	6.46594398596166	22.269374457691	5.03025013105879	4.75502655266757	4.92046054987897	3.74296683313459	7.78864845250304	4.59196294762098	4.23857153319225	4.66369296296544	5.03281206111882	4.45032825019426	4.82962883065323	5.20448335643586	3.73338288826051	5.33096528012754	4.37760518738292	4.72602104350014	5.92134539256655	5.44425434666557
5.1.2.1.4	3.89355204169289	2.5175300769056	3.56753609979239	4.57959894239222	4.05816749182775	4.68163074238143	5.13931429236323	4.7963942526731	5.34201248474324	4.12313113676558	1.20900849154324	4.75418436308424	4.47301396303949	4.07742758231212	3.1593307357858	3.61685691960469	4.42792503303099	3.3027131273439	3.24277819544871	4.0401891824617	3.84917459365794	3.35690219417595	4.59504661619985	3.81661111225501	4.10944750888917	3.6335899501305	3.94038003978375	3.12515994708044	3.77295959435619	3.87018455510463	3.57410502956724	3.43141082727386	3.63053548313503	4.2286325634543	4.16087289178335	4.22855121011369	3.92496826654733	4.44189160784878	3.64255898127062	4.18664321392388	4.54949683107255	3.18675663283703	3.99092280816682	5.1488664318259	3.56709108601991	3.18527323656416	3.00698135291766	3.52576347493843	4.0040137196927	2.88526113464176	4.02042986098986	4.10575405863245	3.38562379848531	4.29420308077132	3.94608076206612	4.90132581965215	4.67188960296619	5.15562193727585	4.79670312657604	4.26802946966231	4.76281464478579	7.32247707844467	4.31798046605446	4.38735326790934	4.57002524832292	5.49119441968401	4.23365380033204	20.435685886274	4.41250011496385	4.331789422233	3.08843009941656	2.59928252301013	1.35219591189289	4.13690355641529	3.95730829873659	4.41637591189909	3.2154077057148	3.91342145603868	4.06661455358823	5.15993065125324	4.25781020454281	4.70324504972818	3.41155959819194	4.08388570563895	3.08403405862841	3.90401693035348
5.1.2.2.1	6.41645326793489	4.27217225171859	6.56750963825417	6.71721158853557	6.97266959959494	6.02618213206191	6.77455065811517	6.89896520567584	7.16840772440178	5.95639109674896	2.63783670882162	5.86522887630383	5.91208314425851	6.12663218199899	5.43091564498715	5.6554490015637	6.46293380475351	5.93925400457013	5.64714001008917	5.98583311308207	5.51360028751635	5.56801876339763	6.1454731842533	5.85415517767486	6.02546353913633	5.76220161762467	6.02646359025751	5.43047273921252	5.74518847322419	6.3678261361212	5.95487251207237	5.16419360070146	5.64542944261687	5.58498640456229	5.69899566845464	5.57288830003423	6.18160978270262	6.26661946589192	6.37263854097043	5.78106507672044	7.07273770418908	5.60869167379317	5.77707007895477	6.67012242304719	5.61176817743228	5.85874781355353	4.95591432920373	4.20055074286923	6.08543903348336	6.37005705050778	5.87249851198782	6.24483866047649	5.64981685183777	5.94889083813464	5.66513703586801	7.33791793765148	7.1075129395775	7.44484351422507	6.73718757323634	6.77025082849958	7.2901713434234	6.19082152995776	6.28069885971559	7.23209435739601	6.65537657522756	7.30244921620086	6.19303076577496	25.6073705208838	6.59367914906531	7.95990515292592	5.1613222551178	3.24066392479185	3.31902632919164	7.16123077758254	6.13665238812346	6.78962034132365	5.98599616360345	6.87259316026503	6.67732773935012	7.15405683405635	6.93283407742389	7.0294675113174	6.17212852598181	6.50451614207221	6.81506826941662	6.34356052415331
5.1.2.2.2	6.20639807911023	6.25980451554906	7.08686225229028	7.28284165219857	7.34857356628267	6.68291514558217	6.82596184005001	7.51927924869974	7.96812648404601	7.8531971921884	4.31321948334346	7.41079594505957	7.55894820496574	6.75551362311681	7.03280994256003	6.63937626971758	7.57848057863311	6.07543006026606	6.97603362849319	7.94167208911938	7.19718755984549	6.62142771863502	7.03944901312322	6.95339053355512	6.90809452792127	6.83456935400828	6.51867549620369	6.1248308460928	6.80662305198042	6.51735860630925	6.60726443303782	6.43364144849294	7.1502874074996	7.1418822285368	7.53766013485376	6.30219942891496	7.08490757598921	6.99726554441043	7.14072823715755	6.23867944222404	6.97149495993502	7.15211542677802	7.24340043977056	6.73179496323183	6.37509707037754	6.27044360585729	6.16714744518287	6.86094514042073	7.27805737058638	5.48088215538126	6.82679020574526	7.42178837653192	7.20792693089352	7.81027968191884	6.8802584357408	7.27878258281202	6.9112012769748	8.3181365228166	5.95050468945514	6.69513282499702	8.17474290079844	5.10594347632088	6.12494051258572	7.94117916616022	7.48280177106666	7.68320673407114	6.42849643391941	22.5703119503625	8.73555766002979	6.35661788499588	7.16075339899226	7.94838516688812	6.24933786307254	7.54705378535223	7.57342361035853	6.54101081005595	5.16883400871662	6.54774026895685	6.424548486722	8.00621696001098	7.07546196687472	7.73637873178461	6.63871056945458	5.9674901888393	5.92442301491196	6.1975574598499
5.2.1.1	9.04629538197581	9.8463398563419	10.3458546893979	10.4060802859063	10.9209796280075	10.2056310301048	10.5070425532759	11.6012083938191	11.5358265046392	10.9850208952858	6.28684415602486	10.0061890783239	11.0215064049293	9.87045205303103	8.99930573223833	9.79927101418231	11.3407751592256	9.49530024111371	9.23448029236037	10.0895535259314	9.18446529130208	9.41763651929726	10.4095479113143	10.1537224489791	10.505538087081	9.87020856281139	9.52313697009922	9.4826281822841	8.96077903659595	10.0709857433931	9.57860147924022	9.90851184868275	9.31642250591588	10.2019084990004	10.3998834046563	9.52279509514621	10.1775584648916	10.691711028015	10.0696519393348	8.85607051017411	11.2113485940654	8.51501372294054	9.04609169851146	8.81743376450185	9.60486210319887	8.80024326753075	8.817594240642	8.75873873774179	10.3085153219725	8.79317679128917	10.6000179604175	10.490166884154	9.96244943475083	10.2963278413949	9.73577045616953	11.0254034490491	10.8311563040196	11.7022362670319	11.1763182849222	10.74846605217	11.205993108069	9.37277066040917	10.7364290855596	11.3167906351661	10.3646397864877	11.2690972205728	9.64759896318088	34.3540449223308	11.068021121701	11.220044732997	9.51499315735142	7.72358235408724	7.57229710660018	10.0779567193784	9.73955711870874	10.4095615938244	7.94065902976525	10.5845249474541	10.4390414829224	11.1108991292184	10.2946262569243	10.8919704666477	10.2684566123797	10.8586808289571	9.29954885371028	9.48470639500614
5.2.1.2	17.1274869068086	16.0842199357858	16.6113399646583	17.5679572874122	17.4275748399047	17.5034671873465	17.6612943539149	19.5731076938709	18.9525841571472	16.9673093446293	10.8810764238892	16.7392093412259	17.2564170258313	16.6655235852521	16.0599312402445	16.4205304150053	17.8297151916397	17.1328243480965	16.8237712800573	17.443789781034	16.4175664190367	16.5403726294851	17.7505767120989	16.5984161123574	16.6819156301442	16.5821696538822	16.6831496642385	16.2061865827172	16.4280949004259	16.9054764907043	17.1881960058279	15.4789189142718	16.8058658654799	16.7416616270093	17.1664742096089	16.6697799150147	16.8784158164663	17.02168488321	15.6764945786536	15.8602114545495	18.1855908751592	15.3601669702745	16.0532311674659	15.3661482574804	16.2396515231959	17.2967744357612	16.5816633597941	14.8917115191478	16.3618560636533	17.8153425615182	17.2414588269373	16.9093153616098	16.257698438271	18.0917703658632	16.2104997705676	17.5802818215418	17.8056200684477	18.3756434690248	17.6278839901669	17.8451538285115	18.583004330358	18.4282339807524	17.1216624707105	18.7188362772382	18.4058136619349	18.4477405448897	18.6826010507077	45.2898984506612	19.2127609172385	16.8300670994954	17.0849324648575	13.5534017271242	13.6909836079155	17.6823898539834	17.1292580286222	17.8863224431913	17.1604911250649	16.5954671558649	17.0630115805197	18.0483917933704	16.9785451473229	16.8455336310809	16.6693530862151	17.1077684832584	16.9226484242687	16.3763236499564
5.2.2	36.4757641352702	37.569294993822	35.50384483928	38.4988262739565	35.5245738899998	36.291672542219	36.5117218682728	37.2184986560333	37.5054768247227	37.6098759076715	39.0602743421663	35.0503821790657	39.2727004081213	36.2707600174034	35.1945025322152	36.6248496074432	37.5178952282075	35.1905671561342	35.6728486313723	36.8152789744899	34.6193990543978	34.6488646056203	37.8377618181605	36.8499024374771	35.3794323232926	37.7876488016722	35.944824254317	35.235319842907	33.8478009762915	39.218742558406	37.2956610148269	36.3448252923605	36.3233723771724	38.2602255451003	39.4531385841812	36.3140231534619	36.7598492177728	36.5627538246985	36.761826026362	33.9979800282467	38.7999322069819	35.4171229470995	36.2371067995976	39.6561731912744	36.1070491225384	37.7446331288032	32.7090345727446	32.8880933046888	36.590525376884	37.2864515861397	38.8869536184648	37.4952658818023	36.759674692465	36.8235421524184	35.3180299098398	36.7539906200798	36.2603174208239	36.9061922570719	39.0193350488782	38.1107560807523	37.1783582233214	34.640949255719	36.7046589743395	38.1908183219031	36.9015033494156	36.3338391826607	34.9942572866606	60.4148551565106	37.6335346343552	40.7068029943006	32.9365147754472	31.8769153371352	39.3176965150394	38.1868020592181	35.3214294432688	35.7160246823839	35.1328995805025	35.9550871374366	38.5441531677133	38.1775417958195	37.0945094666909	37.8964059433353	38.0234296724606	37.9372991004949	39.4172400392744	37.9527346281975
6.1.1.1.1.1	0.731506365119337	1.23501475470841	0.656292018358033	0.666572352801023	0.413473668978676	0.440135030947918	0.37402017761134	0.457788501867964	0.603378553741575	0.729857861602415	0	0.490306082688921	0.735582038013247	0.731585440187009	3.57660083296505	1.1628536209446	0.679766742810727	1.06909758662252	0.909347529275907	0.537730431729986	0.841197794709167	0.580404358787198	0.667748973072583	0.991729264574812	0.621829344703947	0.691493207815988	0.674744005544071	0.940075067639292	0.480518438903854	0.462207402807436	1.03728742882123	0.867658763100785	0.805435291298064	0.77677978025718	0.718274315521028	1.14556889583623	0.578947213579444	0.635186088907868	0.788075653809493	1.0760164099019	0.627307105081311	1.0101417251257	0.677703873084932	6.77610252112937	0.752383462433594	1.61010740172089	1.48410264683163	0.882316182407631	0.729376084101826	1.026561913134	1.05033000722522	0.566256665494755	0.887990998145595	0.696058646883172	0.87915701204673	0.394247657787313	0.420955782477507	0.455947731461974	0.814534493192159	0.236656235514583	0.499807769592743	1.74081530544156	0.397508465048349	0.734066043437661	0.602751086058345	0.569382490336244	0.60999471565676	0	0.530748834582916	0.602940068049754	1.16048597874504	0	0	0.507356096541498	0.47761681322659	0.477746325060782	1.99413308082066	0.447169300566578	0.612246579357574	0.663915937838917	0.529740630716516	0.458638878378126	0.596529008762872	0.464007871597811	0.91312474304818	0.474529962537503
6.1.1.1.1.2	0.526287384859613	1.12548403438133	0.283304337336454	0.480823932458777	0.362847916916363	0.439099419110393	0.423237647606384	0.480498402058669	0.401993060623316	0.539755348812948	0	0.368972731597545	0.530446832322801	0.586497907511266	1.27724814772945	0.633162717220209	0.575802417439675	0.601045219865893	0.768606682914773	0.462469985909765	0.737151390212548	0.594548666690415	0.392970049982702	0.759404658735304	0.47389086008157	0.550566266277381	0.486168491314891	0.794158292434559	0.832270498755041	0.459318606539889	0.399076540199808	0.68952351531308	0.638616013826599	0.574455744469264	0.491678057670597	0.6728874417998	0.632847745736949	0.476211643406697	0.62851998108199	1.05431523860977	0.55652764569235	0.593861471342806	0.455073550976488	11.653096233206	0.604307195749256	1.25493665134128	0.87957067758641	0.74663226528108	0.57041136627066	0.523711264775311	1.08060422508053	0.467827933345519	0.837631327662526	0.496014901308344	0.588291004904727	0.426096684259543	0.51149619662727	0.501468003344861	0.66025207742282	0.350460042887037	0.402305162989838	0.361816514464325	0.428727730824801	0.382565060039153	0.388360797801514	0.524822121527321	0.434685309980616	0.233922000605998	0.467205894525585	0.330836762045183	0.779258458125629	0	0	0.474527172647636	0.401694687786194	0.491863042736997	0.621700313432325	0.487940619147648	0.470533691221731	0.529497936744308	0.45529059612933	0.463476448697733	0.371953381934496	0.408825349783749	0.46888481615346	0.678791302813163
6.1.1.1.2	0.838770519620009	3.4616038557452	0.836141273388841	1.21224677886853	0.96381477930909	1.05701178526086	0.963621429818106	0.909854647462578	1.06779406728068	1.68673546504046	0	0.728062265027298	1.144149887388	2.03390550391277	2.90802033634829	1.30206849105769	1.29580535348295	2.78666420119641	1.67345205040358	1.71981026010194	1.80743850484808	1.44194207886194	0.695884463511036	1.67136828909154	0.961244528688184	1.42720208709328	0.894035807345893	2.51128924318964	2.47600473379625	1.05260513998725	1.09660040679904	1.80336919389575	1.61397797183725	1.85501334151533	1.29308895117576	2.19982432896088	1.65732574257696	0.901737394074563	2.61050060324395	2.5459316841429	1.33881650614669	2.58127287259799	1.09366634646879	30.4104923629717	1.43622351621328	3.16675420611902	2.77442703965245	2.5051477321931	1.63800561260156	2.78221609411884	2.43545270425347	1.15669720941168	1.43302393450739	2.14100182010047	1.56264798177818	0.928672260565672	1.1798904864634	0.985907811694252	1.88870185608932	1.17588567021308	1.17398029516841	3.2951146853001	1.10322028390952	1.161358217976	1.19796778354096	0.956706992367512	0.793810087562257	1.24271062821936	1.06865237159281	0.958674708199107	2.21775565649593	4.177418340552	4.5636612026385	0.581752062620899	0.88303573608172	0.956881447578137	2.9882321612893	1.31666516277937	1.22627294528305	1.22747248972544	0.853669867742494	1.33588457786215	0.836000990646044	1.23630358179797	1.95717546028341	0.739708471014344
6.1.1.2.1.1	1.06773531166992	0.683773601134854	0.924916766612841	1.41108090661945	1.32266199733645	1.31035262608754	1.45024741936176	1.57258827956495	1.71441959773587	1.24388063923972	0	1.26114489212706	1.43554974439536	1.2651137991241	1.51052176593126	1.36100986308088	1.42247485069652	1.3990659775554	1.40156774196764	1.43165862922066	1.0710746695396	1.3156343952932	1.26167412431983	1.61658099311025	1.3381699258869	1.41654320852789	1.13808673417968	1.32943312034533	0.9781747096479	1.14357101628244	0.953094674551264	1.2690375808896	1.46392559803832	1.31202855218289	1.21582289532773	1.43395956258191	1.5292995211927	1.35569846900648	1.19919637243477	1.42488357631043	1.41594996740617	1.49187421626148	1.33030760272227	6.22154693845629	1.07638538034285	1.3498315524458	1.3172068596314	1.31958399062023	1.60969440448252	1.11950167481691	1.71813241922644	1.34928710180288	1.13226582479597	1.32296155518712	1.40305093762351	1.46753147348649	1.22182449178103	1.58698268191814	0.532967014064005	1.21943699133209	1.6113892243907	1.13905198998028	1.30049065725694	1.41226894408193	1.29492265216773	1.33365292198815	1.33994430044179	0	1.22569447637885	1.08886510067059	0.730125319011006	0	0	1.39173607299156	1.56984130858972	1.43214165373518	1.30480312695673	1.2272619727141	1.29498149587346	1.51539813546351	1.5176353204311	1.56774834990939	1.09590253319257	1.35964518038242	0.702913745556333	1.11412880819444
6.1.1.2.1.2	0.797590571628329	0.468377688726623	1.12004040342319	1.20821938093209	0.792758300729142	0.773051121217243	0.904929094668609	1.4106273604071	1.06970425344755	0.941433747929561	0	0.771042684966298	0.961834875185774	1.06274330140123	0.681293308774105	1.06991674459004	0.964320263057078	0.92888806706547	0.797030185866634	0.822766370281326	1.00880288642683	0.804804881225271	1.0172397473251	1.02935913875085	0.783472838443526	0.885086565639247	0.785457815239286	0.710169237143861	0.723881782638106	1.10378889943694	1.08809962845176	0.775868141559799	1.127563158303	0.801566155073391	1.09702057997423	1.06410107075317	0.819302559785552	1.04387171200363	1.01652808779645	1.1367881008266	1.14681568937371	0.391304070264639	0.85672761534887	5.92718345059027	0.911638456255762	1.17832714646289	0.905565741216628	0.776789994478479	0.883761167729213	1.41866660440857	1.13276869965278	0.948040956048292	1.26288522992084	0.919213661581598	1.08361213112736	1.27422472961336	1.18404795822684	1.33470745808781	2.10831835098342	1.29438577651363	1.01926971363459	0.817392790151963	0.940178726572554	1.57998734306037	0.903893004635557	1.23068753303887	0.832409732412007	0	1.23139538092015	0.951243121313844	0.660169125654603	0	0	0.986122359378063	0.835119068232323	0.903816465690977	0.760773916215636	1.010463962133	1.19336758896955	0.875406736858454	0.670583048562579	0.925920911240523	0.933210408163026	1.0195036450779	1.78752600178105	0.928936219413363
6.1.1.2.2	2.07695557239241	2.33770649998377	2.00673905613322	1.85547976357428	1.88414919263431	2.10360966130733	1.91413236399243	1.61751937326681	1.89308545261484	1.92769767433196	0	1.63213958313812	1.91297018208787	2.10190842349648	1.84636211831638	1.70508969067078	1.63872339784729	1.89095070795471	2.06551795935527	1.9654974401165	2.66812350715668	1.70678858314271	1.9030309818465	1.64666826511482	1.70016039087706	2.00362056671297	1.77388057013074	2.52563946743644	1.61698268329551	2.21457185296018	1.83811115806315	2.12539940709142	1.71279294970483	1.81227109862327	1.93593888690314	1.72843340132641	1.85349899373913	1.80347478814913	1.63047878209256	2.08523928415514	1.72133550790289	1.52964318376177	1.84196437300007	12.826194057852	1.83450398709595	2.57149965609665	2.00259395343335	0.954341993216417	1.75500601350167	1.76648640896434	1.96327309832678	1.63456053530763	2.06872628139413	2.07041934251474	2.23235425968312	1.94026168725328	1.83879036851439	1.8699284939125	1.23343794683384	1.81982306104406	1.89212941345824	1.72601245420481	1.46418175929005	2.01163834185129	1.80645935613319	1.74940707175774	1.56700173129173	0	1.85167415538662	2.19125647588367	2.53457789313821	0.477419238920229	0	1.699085389242	1.57684952871736	1.76655036475964	1.0784597273826	1.99850962207583	1.69791638577653	1.95811087646677	1.5176353204311	1.84105101486884	1.60685904695603	1.60385329530548	1.32172888226932	1.63792590010319
6.1.2	3.42646680355408	3.91020628966189	4.07040687981631	3.55936288263525	3.66098514156375	3.59833799237739	3.64750725613013	4.01798695380637	4.23156361414451	3.82805211924077	2.16078113382196	3.65103564655261	4.06087556563872	3.46196681517066	7.42473277365521	4.33099377522025	3.87973252678676	3.97247875489701	3.8510760376947	3.77417327596839	3.90970740410399	3.3659924515683	3.77342821551273	4.04169470348182	3.75537882737755	3.92283757271976	3.40705844312431	3.82998325429433	4.03385573651911	3.67292006293422	3.98198161901496	3.74103183840076	3.81243602552958	3.75840726434678	3.47758390273652	3.83799138244239	4.18714029553181	3.99066761632998	3.61672522963041	4.04460068970219	4.08291558612111	4.27974635456751	3.6153449661544	16.822825562495	3.71728439490496	5.95761149639413	4.99583278808638	3.76660510088607	3.88242181369816	4.03410371408878	4.30090583942635	3.87649875586617	3.86418996001546	3.70032393130294	3.22806198170038	4.03083279054036	4.12010759167361	4.1667882888083	3.58221871793232	3.80286429515721	4.08363249426828	4.58044310864411	3.70112611376097	4.10799582422362	3.69869013074348	3.81054359513188	3.66043181576097	2.43253995311024	4.09564505351698	3.95708283809844	3.4729109854915	2.13314979092017	0.647327830161489	3.99387231643285	3.63860824584028	4.01545668018059	3.50690627663066	4.05504855983646	3.76511955049263	3.81299964893435	3.88288611237957	3.75853383108149	3.27285494210366	3.82194827817475	3.48278805311555	3.99757343909879
6.2	16.5453929449394	17.729839477782	15.9969836815158	15.9839712058714	16.6989275089252	16.0498282522074	16.3395828261761	17.0656897706101	17.0567432023887	16.0012578584264	10.0321981213163	16.1198466796879	16.5969354822996	16.3375370128692	19.3959685790795	16.7514343459478	17.0484052784712	17.0757295732887	16.6348254882671	16.2676277490493	15.8311103084211	15.4625278243919	16.1935910414605	16.1569688753266	15.8084307899358	16.5700899000586	15.6107528913872	17.0468451095154	17.0385249766404	15.4002036341655	17.3962821980716	15.789072835917	16.4046879569111	17.0808915509744	16.4502924614258	18.0385594974792	16.708261468022	15.7494937764134	16.533601049739	15.5139326455005	16.7803083013315	15.4591598358903	16.0975928980804	44.2446474500783	16.7601352505289	19.5466396238836	18.0197948824011	15.6704985801015	16.4288477825611	15.8733211358711	17.5367399889863	16.8150117618903	16.2141924235865	15.4180163804289	16.0556790700304	16.5283903396422	16.5412886767635	16.8349672508407	15.7066513017032	15.7118340615706	17.3951471995493	18.976121450097	15.9978298959783	17.1732757764536	15.6896962667067	16.3541645139054	16.7667430487038	15.7586283918881	16.323903350837	16.9025909544892	16.0810878241237	14.7898385503798	12.0402976410037	15.9204772503535	16.7714163207578	16.2434932475948	16.4101797524779	17.9990929167179	16.6821288399226	16.2357176832478	16.4033775059361	16.8487536745634	16.6747431635242	16.8461470237405	16.4145315199011	16.3208017966356
