mouse_id	MCP_1_CCL2-Bacillus_S	MCP_1_CCL2-Bacteroides_V	MCP_1_CCL2-Candida_A	MCP_1_CCL2-CD3_CD28	MCP_1_CCL2-Clostridium_P	MCP_1_CCL2-PBS	MCP_1_CCL2-Pseudomonas_A	MCP_1_CCL2-Staph_A	IL_1a-Bacillus_S	IL_1a-Bacteroides_V	IL_1a-Candida_A	IL_1a-CD3_CD28	IL_1a-Clostridium_P	IL_1a-PBS	IL_1a-Pseudomonas_A	IL_1a-Staph_A	IL_5-Bacillus_S	IL_5-Bacteroides_V	IL_5-Candida_A	IL_5-CD3_CD28	IL_5-Clostridium_P	IL_5-PBS	IL_5-Pseudomonas_A	IL_5-Staph_A	IFN_y-Bacillus_S	IFN_y-Bacteroides_V	IFN_y-Candida_A	IFN_y-CD3_CD28	IFN_y-Clostridium_P	IFN_y-PBS	IFN_y-Pseudomonas_A	IFN_y-Staph_A	TNF_a-Bacillus_S	TNF_a-Bacteroides_V	TNF_a-Candida_A	TNF_a-CD3_CD28	TNF_a-Clostridium_P	TNF_a-PBS	TNF_a-Pseudomonas_A	TNF_a-Staph_A	KC_CXCL1-Bacillus_S	KC_CXCL1-Bacteroides_V	KC_CXCL1-Candida_A	KC_CXCL1-CD3_CD28	KC_CXCL1-Clostridium_P	KC_CXCL1-PBS	KC_CXCL1-Pseudomonas_A	KC_CXCL1-Staph_A	IL_1b-Bacillus_S	IL_1b-Bacteroides_V	IL_1b-Candida_A	IL_1b-CD3_CD28	IL_1b-Clostridium_P	IL_1b-PBS	IL_1b-Pseudomonas_A	IL_1b-Staph_A	IL_10-Bacillus_S	IL_10-Bacteroides_V	IL_10-Candida_A	IL_10-CD3_CD28	IL_10-Clostridium_P	IL_10-PBS	IL_10-Pseudomonas_A	IL_10-Staph_A	MIP_1a_CCL3-Bacillus_S	MIP_1a_CCL3-Bacteroides_V	MIP_1a_CCL3-Candida_A	MIP_1a_CCL3-CD3_CD28	MIP_1a_CCL3-Clostridium_P	MIP_1a_CCL3-PBS	MIP_1a_CCL3-Pseudomonas_A	MIP_1a_CCL3-Staph_A	MIP_1b_CCL4-Bacillus_S	MIP_1b_CCL4-Bacteroides_V	MIP_1b_CCL4-Candida_A	MIP_1b_CCL4-CD3_CD28	MIP_1b_CCL4-Clostridium_P	MIP_1b_CCL4-PBS	MIP_1b_CCL4-Pseudomonas_A	MIP_1b_CCL4-Staph_A	IL_17-Bacillus_S	IL_17-Bacteroides_V	IL_17-Candida_A	IL_17-CD3_CD28	IL_17-Clostridium_P	IL_17-PBS	IL_17-Pseudomonas_A	IL_17-Staph_A	IL_6-Bacillus_S	IL_6-Bacteroides_V	IL_6-Candida_A	IL_6-CD3_CD28	IL_6-Clostridium_P	IL_6-PBS	IL_6-Pseudomonas_A	IL_6-Staph_A	IL_13-Bacillus_S	IL_13-Bacteroides_V	IL_13-Candida_A	IL_13-CD3_CD28	IL_13-Clostridium_P	IL_13-PBS	IL_13-Pseudomonas_A	IL_13-Staph_A
71-8	7.388102242	4.466534587	5.261209857	3.834353722	6.78678491	1	10.26853449	5.59986623	2.681916147	1.912476231	1.578356428	2.789500053	2.969566203	0	3.301636956	2.37210883	6.34617726	3.651762498	2.246003635	4.867636449	5.865227226	7.396099984	5.521480459	4.258679922	19.2365128	2.737172297	3.590583937	356.0278231	252.7088818	0	44.32471054	3.706400017	6.047677478	1.789074759	5.245609577	15.93767292	15.51678827	1	14.13215161	2.181331128	331.1203461	5.885510353	9.597034967	8.961532703	29.53413853	1	32.61859262	8.609684569	10.17015084	6.272300302	2.633447128	6.08393067	12.87513238	8.551539829	10.84070515	2.672144312	22.29455296	49.45620793	1	1	193.889154	13.53652381	193.1548236	1	103.1749977	5.999386401	23.93365486	84.16867908	48.62421626	179.0036217	33.48509789	4.707740517	26.21003282	3.799389756	12.66190337	21.31768338	72.52156767	0	39.23185679	0	9.088462949	3.279027334	3.972958659	30.91763355	27.15266034	0	7.685573986	3.121801503	150.3614708	1	1	81.52904265	57.01499737	247.2908819	73.2152885	1	5.250550159	2.680484929	0	2.566341378	4.048366117	5.239959293	9.709985427	1.465297646
71-9	5.460361739	6.934328395	2.848584486	2.898213679	8.142431645	4.295745563	9.948026366	1.951754943	2.722796406	2.343874514	1.633383852	1.065299896	3.111909589	1.599348427	9.274258403	2.083597358	6.877070573	4.312117577	1.205415385	1.369423909	6.411820201	1.166512666	18.19496976	3.4862873	8.369217903	142.8974571	57.31860131	1.514724241	9.117743959	0	89.38460883	4560.284475	3.051228936	5.637403885	3.769716999	4.269590468	9.2996471	2.178766656	27.57769523	17.81893994	16.38357761	23.42276685	31.18406438	17.50250339	89.73622442	2.850043816	574.4439988	79.85301866	11.89536304	5.671755772	2.076769831	1.540097574	9.511222734	3.502616501	1	1.266810029	168.4924184	1	1	1	198.0282545	1	640.7122303	1	10.30113842	49.52356112	66.15896403	9.63203053	35.07803267	3.065359143	716.5157077	165.8576795	22.30848351	25.22699016	0	20.08777838	36.81679868	0	682.1966229	35.67511081	12.41357892	6.414311554	1.176594313	0	6.535283546	0	0	18.70708372	49.61744548	75.18764187	41.26271982	1	85.3778703	1	198.8724814	154.2862476	4.471510231	6.470215862	0	0	7.077735154	3.068305367	0	4.277431897
76-1	11.79387602	8.774964674	0	0	0	12.74467309	7.64220011	73.8188224	5.676121474	3.665543454	1.017621184	1.014669595	0	4.024009476	2.381546574	4.04495797	142.7456609	5.615792639	1.152075838	0	0	99.17122075	6.099587851	2.910540916	5221.814225	20.6368659	448.559571	0	0	6757.847427	20.58015611	7132.116892	555.4211545	17.78864107	7.924175826	1.143421058	0	185.4942929	30.95296756	108.383005	54.48600652	21.7851104	20.87222075	2.469684017	0	79.54617928	199.3868459	768.7265252	13.76042157	7.209825354	0	0	0	9.218550988	6.602815635	11.48200157	274.3718544	14.49345003	1	1	1	147.9239348	63.71035318	175.676281	1440.89749	77.80996222	70.52238153	3.411841405	1.917416732	576.6587138	239.607386	559.3122098	711.6150979	47.46567721	0	0	0	382.7567331	49.00138111	307.7477694	179.5909471	10.58179001	1.056115203	0	0	216.7121507	5.628828881	43.13481601	134.1755087	65.16482635	130.9968055	1	1	167.5967899	174.3028592	1	9.380980051	5.254081328	0	0	0	12.02315826	5.774132823	1.74779286
76-2	11.23533786	8.707259656	0	11.57535753	4.059452866	8.963684613	9.928606705	12.49745693	4.299055235	2.982678241	1.189207619	3.058818527	1.376392519	2.759627896	3.036788406	3.502766554	9.375949183	3.995049872	1.25986059	4.807629282	1.74534907	6.076483216	6.586304409	8.086565222	23.18761725	12.92925234	0	578.3509088	705.0569168	17.76584108	15.8581077	13.03986592	10.29211213	8.430201881	1.991006865	9.06594948	4.374462458	11.12309646	7.737555046	8.577889044	140.9747224	20.72761615	0	469.9613258	17.86746216	81.38779242	29.67687794	106.2022363	9.854561211	10.59161742	2.154851376	4.369840277	0	8.806656345	7.554999032	7.340037569	100.1677958	181.367814	1	1	1	69.83877617	135.5043337	9.272474902	38.47030508	42.19740894	6.083852951	252.7366313	74.41263637	64.78141132	17.88199196	141.1425863	41.076827	61.83076827	6.303041467	46.84507666	9.900892672	37.95440454	14.30733255	54.55556727	14.05485294	2.799078671	2.602906602	3.171302316	1.220651173	6.209517774	8.567961968	7.110209183	116.5758476	1	1	141.5750748	155.1431683	103.2107802	73.69209599	91.82660984	6.335103689	0	0	4.16929239	0	7.397303828	5.828042841	6.881749001
76-3	6.454715777	8.23884446	1.276110649	25.42155688	4.389993144	9.569482347	7.752653665	14.45551834	2.60775641	1.439939537	1.120968861	3.304654751	1.562100392	3.208543903	3.330343113	3.922990799	5.98434185	3.256477522	0	5.027431833	1.424423819	8.466310682	38.63351413	8.187351345	10.9168289	891.7850395	1395.808201	10.5228207	36.75689771	20.42921051	2831.146925	299.3555269	3.420128265	8.279587629	14.46876704	24.29475302	6.994278971	7.540254408	184.707352	34.08499686	25.29525254	12.12678591	0	395.2640344	18.79529637	47.80631476	16.23599825	274.8904699	8.231030249	7.126377432	1	3.38402916	2.018887435	14.54798937	8.97101851	7.172712021	10.73672293	96.07507377	1	1	1	118.9875538	57.15139301	135.3651492	12.16415996	1	151.8434242	308.569937	72.60522082	55.13132213	587.2131313	448.315684	19.59089611	73.05072485	22.65270676	88.931305	15.17404934	33.79820873	403.3138802	95.87855832	6.590995646	8.824181849	9.791634764	3.47114024	2.005344651	10.5285362	215.8371318	14.90868516	62.70042259	98.96225945	1	111.0577821	52.97018112	78.59289211	129.9240942	222.5154501	4.750341706	1.58771931	0	14.99951474	1.488006396	7.958834045	9.358059714	6.415388095
76-4	9.982012353	6.497320249	1.814389232	85.52991617	4.925478682	14.3928777	7.843976325	10.21996385	3.852934728	2.809475915	1.306337202	6.323774548	2.418071942	3.587726741	2.447976702	3.253477701	9.375949183	4.718094158	0	9.591397344	4.238189438	10.89919475	5.414333559	8.706739455	146.0025058	3.398693597	0	10118.8355	8.251547276	106.6220534	80.69908354	16.23638584	11.61977923	3.192743791	9.157017705	22.61591098	10.72016117	12.16173865	35.30359855	6.301622573	268.8385079	9.659346567	4.316328305	746.0156124	20.93803567	181.4391004	140.9587913	24.92355563	10.81575903	5.431365057	1.741557453	8.436468515	3.841947683	11.74391682	5.30567202	11.65820689	133.0622863	38.44414044	1	60.15384144	1	210.9924983	63.71035318	77.3117738	122.3486789	11.11800868	16.65255667	276.516384	199.2263632	220.1125752	133.7741739	22.27522467	44.36949409	9.299914707	0	171.0970299	47.88532365	104.6309679	35.88299216	36.69244855	10.67072545	4.261988176	2.315408071	79.6000371	4.099476297	9.843724972	6.58592402	9.953972831	121.5220074	1	1	172.7272759	81.8377911	146.0110118	70.2795483	67.234985	9.102435629	5.566497774	0	17.2264531	4.102014018	9.828788153	5.321256586	9.683173661
76-5	6.734499467	1.555591979	0	41.88889122	6.753508087	9.215542865	8.402885135	6.558908451	2.97684825	2.238729535	0	5.748028446	2.581346157	3.143021232	3.289574986	2.871134058	5.062209594	27.36913796	0	21.33486439	5.062209594	7.01180174	6.108837428	9.45462137	138.6055267	2314.637997	0	2204.437187	9.557947663	76.7295179	10.85807179	633.0940814	27.0817861	123.2448121	0	38.19158324	7.069399593	13.3055641	3.787006381	8.637058414	391.4221974	6.911288343	0	775.728656	29.37729064	70.71836297	17.15214459	11.36029868	6.530045161	5.374927823	0	6.074994369	5.950214141	10.38304253	8.609182665	5.750984146	112.7310677	1	1	131.7309553	1	160.2061167	71.94178769	1	180.8110963	289.4572221	3.297221916	511.8759502	141.2401514	96.29333641	10.36231889	35.23359188	49.12070013	176.0907969	0	187.9694743	28.33916429	60.66965386	21.12364037	29.88617233	3.868744523	117.0739999	0	22.14802328	8.358157121	8.188265106	8.07926843	15.86139139	81.6242818	127.7300766	1	626	92.44095424	89.07888007	62.75687959	52.01125643	3.994876193	2.275639786	0	5.623644258	5.50589273	8.328209109	5.928899484	5.120209963
78-84	15.58495043	6.53047609	4.237574842	4.046148003	8.968525654	1.184802316	3.891509017	18.42548826	5.755234332	3.327317511	1.880128788	2.029797191	3.819644148	1.513708077	1.641638843	5.29267029	12.56172449	5.724208459	2.150492508	9.771034527	97.16722037	0	1.665280046	17.31717219	9748.399972	15.87522661	29.40435824	403.2403709	1468.738622	74.64983352	6.285056955	87.15457396	28.29509323	3.950541694	7.311519241	21.7142074	50.10583797	4.640839388	10.70833679	8.880865784	250.7008918	16.15008943	9.899508349	4.766773019	25.6958903	27.97366092	71.39311315	47.80631476	11.98634683	8.064526419	2.260536497	2.122192811	10.90060908	0	1.999724314	17.4883403	270.5532163	1	1	1	178.2146473	1	1	232.5141756	475.3497245	30.31924851	47.51171678	122.5141093	249.7233501	88.73503278	48.01222431	30.6818982	143.8566224	33.94457241	6.95654005	42.54473753	191.6059528	1.884029811	0	87.32693819	23.90551247	7.193706781	1.520676633	18.44571738	252.4746613	1.567706041	4.589979731	15.83491016	626	58.74096861	22.61136958	71.93126131	104.3606894	149.4782359	104.6698707	89.06888953	18.15905472	4.705360402	3.710178999	1.758458819	10.3203608	1.351055298	4.375945172	11.48143804
78-85	13.78978013	8.736273338	3.598669745	1.20418097	10.42883444	0	11.25477008	2.741736077	4.709655771	8.844134968	1.828298494	1.346669376	3.295604129	1.169404272	4.12747908	1.343381938	14.56710463	7.445174739	2.382564852	2.252431711	9.000783937	1.844745869	9.417885978	1.071843933	29.019936	10001	4.35096619	91.19336735	1457.414316	0	18.0168642	1084.580635	6.780752582	47.18881151	3.763957221	6.688634411	23.59383667	3.005730068	7.239242445	5.598791652	35.89366689	74.44978109	18.05705456	26.52931298	60.85711356	2.843711485	37.60419678	19.1545562	12.9618519	13.95565234	3.091349059	2.034906921	10.46739157	2.853989163	18.09450904	0	96.1512216	209.8718777	1	1	63.62800463	4.592366645	173.3155993	1	28.15081744	469.6273286	55.91919483	20.72982646	80.5201007	8.974085624	68.28078092	138.8184336	46.50417888	172.2711289	5.549333432	0	57.75486247	0	48.32429493	20.390066	14.23485858	119.2798218	2.602906602	1.509709883	26.00529381	0	8.385665998	1.655208539	71.47906583	252.8814935	49.80325104	21.9060971	79.08823822	1	98.17491164	137.3362757	8.93870414	11.21477311	0	0	9.011017928	0	9.3962628	0
86-3	8.185809629	8.513946495	1.906896074	2.889928623	5.548662943	5.1643135	12.13850476	6.251555605	2.73835823	3.079428431	1.06931141	1.395232278	2.135300731	1.903747701	3.46590449	1.73224395	5.153881272	5.449973012	0	1.771429872	3.678966939	15.87099564	6.238791976	6.877070573	166.3538717	363.9489049	0	0	4.838773393	1669.451381	30.02721367	34.54875781	13.83112593	19.83075079	6.210519726	0	2.41625081	24.90005435	17.37741945	49.85524816	23.46340094	33.56716839	52.93204109	1.626892417	10.86942869	5.662663876	499.0355848	7.9408496	8.455627036	16.73717431	0	0	5.649795798	3.889480052	13.45270715	2.814434237	138.5554269	167.6511554	1	1	1	1	204.1078613	1	59.93503573	64.15057487	106.0833864	1.259511724	3.289287846	320.0509414	202.4495504	134.1713812	38.11953215	54.98427719	0	0	0	91.80606992	51.37827603	36.58878637	59.72357295	19.73291329	0	0	3.144607295	169.2914394	10.28109447	3.423673206	97.56268849	96.13405284	129.4124016	1	1	79.82671342	148.5534485	65.77969505	7.107383165	7.06291745	0	0	0	4.795408523	8.075477525	3.150013447
86-6	8.412539772	2.66832754	1.36958291	6.677503329	8.644411238	1.223662786	8.253311742	9.10895757	3.1504441	2.092612831	1.187117048	2.714320985	2.584121801	2.684728641	3.219009726	3.303145739	5.783211538	2.349752562	0	5.59329041	6.085721757	2.829053082	7.249449673	6.378972576	6.670834676	1.306365223	0	547.9253713	16.15010853	119.3136721	7.299835116	30.74117933	7.877057317	2.519142303	1.248806783	8.938651425	6.40395948	4.343396374	4.372982221	6.032054976	125.6319092	8.800059298	3.342973025	52.02396786	99.87436376	6.234984427	38.96724147	33.24553395	10.0269566	6.534587996	0	8.031304355	9.677740165	8.017074462	11.70357274	11.34129211	112.2178531	1	1	1	204.8845668	78.9805986	175.867151	176.5663225	30.35169054	26.64114327	1.898797257	228.9264859	51.85703812	13.34449028	18.35797088	61.81809584	35.02983157	34.40415489	0	24.77748733	34.92563473	0	32.05791922	36.00765677	7.330101693	7.531013393	0	41.93074262	7.658850148	0	8.852178079	12.8812529	63.75960177	39.83693138	1	98.70671046	90.47456297	45.85825256	76.22780374	91.92960641	6.988892659	0	0	4.819710315	4.903214345	7.520408434	11.00626301	6.473873562
86-7	4.602124175	1.243246709	4.811243782	3.86950773	3.090216345	2.799152415	8.344969178	10.04999006	2.014518363	0	2.009434617	2.111978371	1.744298055	1.893789908	2.581346157	3.637466177	3.520686754	1.010059897	7.761477318	0	2.532486231	1.850666024	5.325570901	9.047453822	5.351079105	104.1750306	269.9042683	0	10.5517963	1.233710495	232.0656525	215.8559342	1.671510236	3.634811163	15.64874436	4.34931066	11.16721946	1.57847596	22.63776562	11.43408184	5.920098215	12.88645303	6.994241258	9.359489136	30.46446461	1.832101331	31.71871723	71.53774916	6.448396597	0	4.190368724	2.86841756	3.380224765	3.676957029	8.522745068	9.716989094	118.5539447	1	1	1	1	1	163.7480069	149.8147585	2.903181902	69.06566002	34.98364447	28.85041695	55.39184025	6.050012933	81.19680531	120.8044315	5.174923067	0	43.72198364	0	14.17735079	0	62.21039356	54.00898024	4.231864016	0	111.2963764	5.652807386	5.217688851	1.252964033	20.10322017	12.24640975	26.17435319	108.9357141	65.02295207	9.223319298	84.3084272	1	76.44352316	132.4207725	4.519454373	0	3.156321358	1.755790416	3.968191234	2.40654573	5.130755114	9.235896125
86-8	8.760454572	3.685626394	2.399393483	7.063056387	5.557968239	5.353717053	11.73561055	8.060531303	2.676294204	0	1.559783194	2.549500596	2.195314389	3.321269058	4.204002125	2.842399016	4.140321931	0	1.570260475	3.000129299	4.511433212	3.072551408	7.142459315	6.487095853	4.178008353	0	3.824009801	129.4908016	18.77790644	307.1441121	17.76584108	11.1680327	5.629678033	3.065044383	8.291034625	6.822107081	6.493905319	4.787830665	15.84071782	3.483838095	203.5535581	0	37.08214409	32.79332313	22.84223194	12.80639468	200.9299454	14.07063517	7.55031247	5.795115492	3.202931549	5.249570522	7.597204647	7.228397148	11.05557478	10.24433918	23.49613255	1	72.50613318	55.38922272	7.002084936	1	199.0572122	112.8775895	34.52344853	2.018156752	26.71489462	90.44865974	72.15077544	106.5926839	59.91115868	9.739853779	22.80323598	0	24.3918503	18.87744754	22.82473671	26.25272329	43.49907254	11.73245137	3.798517746	2.919722323	4.52362328	4.374613269	7.382793951	6.404266765	10.21658385	10.29870969	85.48661591	1	87.5744829	99.72796741	76.65813582	157.2891383	97.41447728	57.66332467	7.393577408	0	0	5.655833887	3.978193374	3.388706873	10.9445165	4.358926023
86-9	6.843865132	4.985035481	12.24524817	3.26782795	6.256272608	6.639531061	11.30820737	10.95354983	2.156108058	2.415359697	4.190945001	1.707030024	2.645446268	2.065608119	4.670765032	4.086960313	4.059386825	4.262782192	8.111728672	1.812329971	4.494704184	1.806462598	2.751956266	12.05710745	5.698662782	616.3784865	21.24531601	2.768164551	449.085224	150.0709306	16.37480095	411.5014524	9.817719102	16.19885844	4.200422609	1.655909549	13.02374498	9.069259005	4.067092958	31.07448715	107.2049142	4.51593016	32.19707323	3.241576191	65.38292442	7.960237045	74.77190507	26.25083854	6.142091861	3.487244571	12.239522	1.830268273	7.5878215	3.240402691	10.0861712	10.45249906	115.8704983	1	87.61449754	1	34.54793263	1	190.3905353	187.9812193	35.59516955	132.5700702	16.6666624	1.542713199	168.2973035	84.73670006	31.47499787	244.4762784	22.99671112	16.43089464	29.5264765	0	44.79364743	18.05522978	67.45192889	133.4780128	6.504965569	30.25811574	12.19082936	6.100612053	7.830421485	3.356892102	9.890098982	65.34365872	69.44399714	9.755058578	62.90703932	8.459121212	150.5969509	59.62678197	1	91.34585758	6.196803258	2.141212222	5.356674742	1.86894521	3.273589989	4.108730994	4.223287	10.54744393
