alpha	lambda	MSE	num	Log2_MSE	combo
0.01	1.71723737373737	56.2874496503123	10	5.84014720750918	0.01;1.717
0.271	1.46471717171717	56.2898238671809	9	5.84020699721786	0.271;1.465
0.635	0.707156565656566	56.2906790074599	10	5.84022853153843	0.635;0.707
0.792	0.505140404040404	56.2908967182762	4	5.8402340139262	0.792;0.505
0.01	1.76774141414141	56.2911347628008	10	5.84024000833302	0.01;1.768
0.114	1.81824545454545	56.2917028321163	4	5.84025431328133	0.114;1.818
0.687	0.252620202020202	56.2920089802953	3	5.84026202255261	0.687;0.253
0.687	0.303124242424242	56.2921590497477	6	5.84026580151193	0.687;0.303
0.166	2.27278181818182	56.2928987617941	4	5.84028442835423	0.166;2.273
0.218	0.303124242424242	56.2937779422862	2	5.84030656686758	0.218;0.303
0.01	0.252620202020202	56.2940841685648	9	5.84031427782624	0.01;0.253
0.01	1.81824545454545	56.29486362985	10	5.84033390493605	0.01;1.818
0.583	0.202116161616162	56.2949652254877	10	5.84033646313033	0.583;0.202
0.062	2.1212696969697	56.2961170283945	2	5.84036546539315	0.062;2.121
0.114	3.58588686868687	56.2962532623033	2	5.84036889570852	0.114;3.586
0.114	2.67681414141414	56.2965026731154	6	5.84037517575194	0.114;2.677
0.687	0.252620202020202	56.2968263039398	5	5.84038332457857	0.687;0.253
0.792	0.101108080808081	56.2976281101139	7	5.84040351337038	0.792;0.101
0.479	0.555644444444444	56.2977410040651	6	5.84040635592056	0.479;0.556
0.114	1.71723737373737	56.2982692415763	8	5.84041965630748	0.114;1.717
1	0.707156565656566	56.2983035883684	3	5.84042052111426	1;0.707
0.375	1.06068484848485	56.2984724021057	7	5.84042477161328	0.375;1.061
0.01	1.86874949494949	56.29864807585	10	5.84042919482459	0.01;1.869
0.739	0.202116161616162	56.2986708514334	3	5.84042976827991	0.739;0.202
1	0.505140404040404	56.2997833497649	1	5.84045777905609	1;0.505
0.01	0.303124242424242	56.2998316872167	9	5.84045899609686	0.01;0.303
