plate	well	analyte	sample	mfi	est_c
Plate-2	NA	Analyte.B5.MIP.1b.	515649	1336576	31.2255899049094
Plate-2	NA	Analyte.B5.MIP.1b.	505253	1186816	21.0381020549397
Plate-2	NA	Analyte.B5.MIP.1b.	515155	1485824	40.5305184133203
Plate-2	NA	Analyte.B5.MIP.1b.	505656	1216512	23.1532802114598
Plate-2	NA	Analyte.B5.MIP.1b.	515350	1205760	22.3941592685505
Plate-2	NA	Analyte.B5.MIP.1b.	505648	1281280	27.5897166364357
Plate-2	NA	Analyte.B5.MIP.1b.	505357	1384704	34.2987423150476
Plate-2	NA	Analyte.B5.MIP.1b.	515653	1133312	17.0538118394672
Plate-2	NA	Analyte.B5.MIP.1b.	505651	1246720	25.2495731330447
Plate-2	NA	Analyte.B5.MIP.1b.	505652	1073920	12.2393954239458
Plate-2	NA	Analyte.B5.MIP.1b.	505654	1238016	24.6507654587422
Plate-2	NA	Analyte.B5.MIP.1b.	505049	1125632	16.4590240483519
Plate-2	NA	Analyte.B5.MIP.1b.	505454	1249024	25.4074130620421
Plate-2	NA	Analyte.B5.MIP.1b.	505356	1352960	32.2805577766708
Plate-2	NA	Analyte.B5.MIP.1b.	505252	1332992	30.9935374619017
Plate-2	NA	Analyte.B5.MIP.1b.	515748	1293312	28.3914956440636
Plate-2	NA	Analyte.B5.MIP.1b.	515455	1152000	18.474869576949
Plate-2	NA	Analyte.B5.MIP.1b.	514857	1209344	22.6480097483345
Plate-2	NA	Analyte.B5.MIP.1b.	514849	1380864	34.0563358299164
Plate-2	NA	Analyte.B5.MIP.1b.	505650	1184256	20.8529119786638
Plate-2	NA	Analyte.B5.MIP.1b.	505048	1381888	34.1210227424958
Plate-2	NA	Analyte.B5.MIP.1b.	504949	1416704	36.3014089106895
