alpha	lambda	MSE	num	Log2_MSE	combo
0.635	0.454636363636364	24.6553263506826	6	4.68118647245398	0.635;0.455
0.583	0.404132323232323	24.6562116222931	8	4.68123625373176	0.583;0.404
0.635	1.01018080808081	24.6584477027382	3	4.68136198708802	0.635;1.01
0.844	0.454636363636364	24.6613303283532	3	4.68152405909392	0.844;0.455
0.479	0.707156565656566	24.6622818531859	4	4.68157755338629	0.479;0.707
0.218	1.11118888888889	24.6623487447736	2	4.68158131392623	0.218;1.111
0.844	0.505140404040404	24.6630861237725	3	4.68162276756526	0.844;0.505
0.896	0.555644444444444	24.6636998999784	10	4.68165727165005	0.896;0.556
0.531	0.909172727272727	24.666125899482	3	4.68179364372618	0.531;0.909
0.323	1.31320505050505	24.6705600363154	9	4.68204286539366	0.323;1.313
0.896	0.656652525252525	24.6708310224078	10	4.68205809483266	0.896;0.657
0.583	0.858668686868687	24.671942141547	5	4.68212053813183	0.583;0.859
0.218	1.06068484848485	24.6761267623541	2	4.68235568355515	0.218;1.061
0.323	0.909172727272727	24.6765105700625	9	4.6823772488537	0.323;0.909
0.739	0.656652525252525	24.6771164656377	1	4.68241129211772	0.739;0.657
0.375	1.31320505050505	24.6774346476893	2	4.68242916939083	0.375;1.313
0.635	0.404132323232323	24.6785688942688	4	4.68249289599737	0.635;0.404
0.844	0.353628282828283	24.6790057140672	3	4.6825174375674	0.844;0.354
0.583	0.959676767676768	24.679580585016	8	4.68254973454155	0.583;0.96
0.531	1.06068484848485	24.6800069344365	3	4.68257368692218	0.531;1.061
0.531	0.454636363636364	24.6816236176546	9	4.68266450883874	0.531;0.455
0.635	0.505140404040404	24.6839197413367	6	4.68279349048811	0.635;0.505
0.635	0.606148484848485	24.6840668266469	6	4.68280175241395	0.635;0.606
0.479	0.555644444444444	24.6860199726382	4	4.68291145805054	0.479;0.556
0.218	1.01018080808081	24.6865226413606	2	4.68293969094057	0.218;1.01
0.218	1.81824545454545	24.6866493248787	2	4.68294680615952	0.218;1.818
0.635	0.656652525252525	24.6928147074293	3	4.68329304437127	0.635;0.657
