Site	Genetics	Location	PCoA_1	PCoA_2	PCoA_3	PCoA_4	PCoA_5	PCoA_6	PCoA_7	PCoA_8	PCoA_9	PCoA_10	PCoA_11	PCoA_12	PCoA_13	PCoA_14	PCoA_15	PCoA_16	PCoA_17	PCoA_18	PCoA_19	PCoA_20	PCoA_21	PCoA_22	PCoA_23	PCoA_24	PCoA_25	PCoA_26	PCoA_27	PCoA_28	PCoA_29	PCoA_30	PCoA_31	PCoA_32	PCoA_33	PCoA_34	PCoA_35	PCoA_36	PCoA_37	PCoA_38	PCoA_39	PCoA_40	PCoA_41	PCoA_42	PCoA_43	PCoA_44	PCoA_45	PCoA_46	PCoA_47	PCoA_48	PCoA_49	PCoA_50	PCoA_51	PCoA_52	PCoA_53	PCoA_54	PCoA_55	PCoA_56	PCoA_57	PCoA_58	PCoA_59	PCoA_60	PCoA_61	PCoA_62	PCoA_63	PCoA_64	PCoA_65	PCoA_66	PCoA_67	PCoA_68	PCoA_69	PCoA_70	PCoA_71	PCoA_72	PCoA_73	PCoA_74	PCoA_75	PCoA_76	PCoA_77	PCoA_78	PCoA_79	PCoA_80	PCoA_81	PCoA_82	PCoA_83	PCoA_84	PCoA_85	PCoA_86
50_56_54_AtgW_SF	AtgW	SF	0.129612041	-0.03667047	0.04372826	0.061430484	0.053041578	-0.047106758	-0.043579388	-0.00131837	-0.004269935	0.039474383	0.003358929	-0.04988303	0.011286459	-0.007250751	0.016608546	0.003690756	-0.014591707	0.000853992	0.019439653	-0.030573788	0.02198267	-0.009132527	-0.002804238	-0.012261657	-0.02861693	0.013051031	-0.012251853	0.00990554	0.007356803	0.006126066	-0.00992819	-0.000121155	0.000275845	-0.000937607	-0.000437139	0.006844497	0.018314758	0.008258556	-0.013746743	-0.001125869	-0.001662221	0.001123334	0.003609579	0.010980785	0.000909111	-0.015186011	0.000778468	0.00500029	0.020703753	-0.00558659	-0.004824483	0.00123861	-0.004034734	0.009164332	0.001918389	0.001803958	0.004810873	0.000226397	-0.001132699	0.005864677	-0.007117056	0.002227077	-0.007161398	-0.005192843	0.001651375	-0.002003975	-0.007690223	0.001694238	-0.004796642	-0.003459053	-0.000186181	0.002284102	-0.001778799	0.000986078	-0.000760483	-9.93E-05	-0.000992193	0.000779809	0.001118075	-0.000823513	-0.000714577	-4.84E-05	0.000316346	-0.000947638	0.000236885	-9.43E-05
50_56_56_AtgH_SF	AtgH	SF	0.076328391	0.028337544	-0.042359317	0.011640173	-0.002699341	-0.006707873	-0.003798832	0.009302648	-0.035381095	0.020870533	0.021528969	0.021747649	-0.021901889	-0.011050154	-0.023650867	-0.009361741	-0.007959933	-0.015296964	-0.002901306	-0.017601118	0.031187086	0.015132352	-0.010244136	-0.028008721	-0.009299672	0.000279732	-0.003583514	0.015678663	0.013451705	-0.009584449	-0.016705411	0.001660869	-0.016612683	0.004170104	-0.008522097	-0.00924396	-0.00015774	0.007295389	-0.01395038	0.019434773	0.006221278	-0.011111152	0.003622715	-0.007035343	-0.007271861	-0.011576286	8.72E-05	0.005360292	0.010011261	-0.003961505	-0.009676588	0.000780394	0.012504557	-0.000961903	-0.001453897	-0.001448339	-0.007601613	0.004117745	-0.010094246	0.00339921	0.001954714	0.000793365	-0.006073119	0.002443425	-0.005031541	0.004792605	-0.001004555	0.006079359	0.000829793	-0.003949824	0.001982549	-0.001787751	0.000806385	-0.000758041	0.004041399	0.003812822	0.002811666	0.001072475	-0.002541124	0.00438351	0.002031343	0.001427806	0.000699877	-0.001318367	0.00048442	0.000517157
50_57_48_AtgE_SF	AtgE	SF	0.047408703	0.064830277	0.00834886	0.032412657	-0.019987706	0.017933318	0.030183621	0.011524663	-0.02759227	-0.003665632	0.016053351	-0.005695651	-0.005858878	0.000293822	-0.00161453	0.000478318	0.008838686	0.010221881	-0.008407451	-0.001323032	-0.006506023	-6.33E-05	0.029045736	-0.012340215	0.014141966	0.034313345	0.001945601	0.005280965	-0.014224921	0.004325121	-0.005448101	-0.004555085	7.48E-05	0.015965553	0.001458813	-0.000391075	0.003982114	0.008082764	0.015684246	-0.001045933	0.004012078	-0.015755268	-0.000239691	-0.003291268	-0.005434256	-0.000262764	0.001152015	-0.000452689	0.006751808	0.004359434	0.001544178	0.00167111	-0.000789466	0.003560229	0.008442463	-0.016580371	0.006310969	0.004366419	0.004784356	0.007679428	0.000914381	-0.000980799	0.004030488	7.06E-05	-0.01366249	0.008309294	-0.001603531	0.003174262	0.012549843	0.007096897	-0.000848066	-0.002008703	0.004628111	0.000825829	0.002828639	-0.003756137	-0.001304094	0.002699744	0.002870178	-0.003655551	0.002474103	-0.000181666	0.002626259	0.000472213	-0.000883784	-9.99E-05
50_57_49_AtgW_SF	AtgW	SF	0.033101083	-0.003740542	0.014653123	-0.027306354	0.01356572	0.016501582	0.011719255	0.013771434	-0.01600096	-0.005775486	-0.00286453	0.010443234	0.002408305	-0.024535954	0.011789829	0.024711131	0.006772197	0.002811781	0.0040776	-0.036530827	-0.043511803	0.024057602	-0.021007846	0.018663984	-0.005939628	0.008894994	0.003139809	-0.014660101	-0.004024021	-0.012541697	-0.016614672	-0.000840156	-0.025574277	0.00710317	-0.010596615	0.007696527	0.00419276	0.000129095	-0.009680566	-0.003622673	0.004876573	-0.002707441	0.003242663	-0.006221448	-0.016893971	-0.003205223	-0.009261801	0.000758663	-0.006601959	-0.014243287	-0.001770223	0.018813094	0.006648301	9.57E-06	0.000206195	-0.003647887	0.000800624	0.002976786	0.001352959	-0.001314933	0.00053567	-0.002452126	0.007942881	-0.002212684	0.002435947	-0.001041272	0.004881144	0.004006852	-0.001525457	0.004674061	0.002772805	0.00382827	0.001132308	-0.001905303	-0.001715576	-0.005205096	0.001838001	-0.002986209	-0.00423754	0.00285113	0.000288522	0.000429587	0.000384488	-0.00047359	-0.001730646	0.000807784
50_57_50_NOD2_SF	NOD2	SF	0.230652346	0.058055785	-0.116697376	-0.089252349	-0.03530606	0.003979663	0.012093325	-0.029678838	0.07509578	0.094042778	0.015960573	-0.002023725	-0.04616473	0.059385067	0.024687279	-0.064873363	-0.003124954	0.035914713	0.008908655	-0.00401019	-0.01108554	-0.005344875	0.010731363	0.001149264	-0.007847151	0.015843617	0.041310677	-0.016462897	-0.009666928	0.002891779	-0.000648474	0.002378541	-0.00604238	0.002142838	-0.001472272	0.003027293	0.014189587	-0.004532494	0.007474084	-0.001702718	-0.011643436	-0.011133281	0.005510304	-0.005020749	0.007490377	-0.004537447	0.000694029	0.006977548	-0.002957539	-0.001638153	-0.004077176	0.004468651	0.002469862	0.002474929	-0.003218097	-0.002432042	0.002441213	-0.004340846	0.00019343	-0.001053345	-0.005047964	-0.0026298	0.000243866	-0.005073316	0.000752135	-0.000325252	0.000904664	0.004556926	0.002347606	0.000245975	0.004480589	0.001995667	-0.00137999	0.000765051	0.000312124	0.000355169	0.000933846	-0.000158832	0.000337464	-0.000299445	-0.000432191	0.000455329	0.000370792	0.000125356	4.39E-05	-0.000177587
50_57_51_AtgH_SF	AtgH	SF	-0.018585356	0.128151714	-0.119857935	0.01690437	0.034327064	0.003635911	-0.096719688	-0.021645026	-0.016181149	-0.005177962	0.037321054	0.003744365	-0.001361233	-0.024160734	0.004776275	-0.001069827	-0.016130426	-0.013153472	0.000928843	-0.000313232	-0.026945572	-0.000524509	0.013464389	-3.08E-05	-0.000693689	0.016320237	0.008325323	0.007902523	0.000635526	-0.00335201	0.004911311	-0.006931121	-0.0010119	-0.01153689	-0.009046996	0.001600798	-0.007774674	-0.002611373	0.000509719	-0.001137655	0.003134768	0.008587594	-0.012790551	0.002043337	0.010907508	-0.008460497	-0.00352641	0.00142488	0.00817824	-0.007410113	0.008158572	-0.003822051	0.00525924	-0.002771844	-0.000813856	-0.000184612	-0.003409027	-0.005745688	0.002114011	-0.004377459	-0.009822	-0.005247254	-0.003265325	0.003625258	-0.008121912	-0.005283638	-0.001124376	-0.003751098	-0.005682574	0.001673454	-0.002719734	-0.007990218	0.004092754	0.001254027	-0.002446034	0.002169184	0.000297741	0.004952461	7.42E-05	-0.000354286	-0.001321709	-0.000173992	0.000728422	-6.11E-05	-0.001701295	-0.000115822
50_57_52_NOD2_SF	NOD2	SF	0.102209797	-0.042193968	-0.029869109	-0.11461691	-0.051216573	-0.018318978	-0.033066766	0.012985685	0.027601435	-0.010233878	0.048045127	-0.070830226	-0.047032454	-0.008339222	-0.023715137	0.027982955	-0.005697965	-0.028367321	-0.01043589	0.02302148	-0.009911952	0.01328694	0.010313148	-0.007734396	-0.018717349	-0.007121456	0.003100045	0.014735429	0.005157767	0.018559355	0.017019401	-0.006814255	-0.016353308	0.010762117	-0.002120227	0.003175775	0.009654291	-0.002475762	-0.012070658	0.000715203	-0.006171672	-0.005244189	-0.008769153	0.001607151	-0.012235412	0.007850471	0.003498691	-0.002658187	-0.001729786	0.003780518	0.010652317	0.009527858	0.000311899	-0.004952247	0.007903757	0.008664399	0.004908917	0.000373275	0.003240276	0.001181241	-0.001370719	9.14E-05	-0.000782764	-0.000388698	0.001136122	-0.00204994	-0.007150573	-0.001069963	-8.99E-05	-0.001400537	-0.00153356	-0.001528262	0.004297773	-0.000193086	0.003493956	0.000521167	0.001347403	0.004597763	-0.001172222	-0.000603618	0.000197016	-0.001644101	0.00013518	0.000530779	0.00125932	4.93E-05
50_57_56_AtgH_SF	AtgH	SF	-0.145780596	0.037177969	-0.06084054	-0.049055294	-0.018676583	-0.008803215	0.029828874	0.003558122	0.039258096	0.043696622	0.013819018	0.036937888	0.013947223	-0.011432331	-0.014498638	-0.022561637	0.030496303	-0.008620349	0.005996228	-0.007531552	0.002738602	0.006906013	-0.016745295	0.004671591	0.012371504	0.000772127	-0.015237703	0.021956899	-0.000496211	0.018562835	-0.00447344	-0.000627973	0.006061465	0.004635673	0.016938596	-0.015225322	0.008009292	0.007578791	0.007114568	-0.011820881	-0.004977293	0.006093257	-0.006195739	0.001534279	-0.002828529	-0.005881248	-0.001961097	-0.002104093	-0.001934027	0.012989901	-0.013927993	0.012696874	-0.005924875	-0.005520398	-0.002302194	0.005204991	-0.001695521	-0.004521658	0.016149907	0.002465929	0.000520056	-0.002080637	0.00173814	-0.003721454	-0.011161386	0.001117265	-0.003568403	-0.003759123	0.003113111	-0.000745846	0.000931268	0.001207771	-0.000920067	0.000660256	0.001405862	0.00411871	0.000184226	-7.55E-05	0.000254564	0.0017121	-0.001838909	-7.66E-05	-0.000144382	0.000755725	0.00041208	8.19E-05
51_48_49_AtgW_SF	AtgW	SF	0.02640187	0.085424607	-0.050820299	0.023602851	-0.00173097	0.002379158	-0.010613652	0.012517735	-0.044062233	0.02752148	0.027529001	0.007854752	-0.01576951	0.007687762	-0.004246669	-0.018133443	-0.013532521	0.000889656	-0.001472428	-0.004775556	0.045232393	-0.002009212	-0.002181255	0.009603249	-0.006783395	0.007504542	-0.010618619	0.014953062	-0.003513659	-0.010570071	0.002858081	0.003355289	0.007464505	0.00807237	-0.005760506	-0.007797921	0.013264377	-0.010313859	-0.000913814	-0.002375045	0.005840753	-0.008466052	-0.011333439	-0.001693055	-0.004551979	-0.00860842	-0.001552482	0.004961619	-0.005356161	-0.015157308	-0.008190452	0.006814556	0.001774158	0.000125046	0.002367806	-0.003180489	-0.006887453	-0.009336271	0.008545163	0.00362493	0.000486244	0.005651754	-0.001179968	-0.005825511	0.001754731	-0.001846277	-0.005583075	-0.003329607	0.002517499	-0.002847835	0.000158591	0.004722855	-0.000367121	-0.000807379	0.001502394	0.002164772	-0.004061445	-0.002651008	0.00188175	-0.001588161	-0.002456587	0.000624409	0.002168798	0.002541857	0.000915473	-0.000339964
51_48_51_NOD2_SF	NOD2	SF	0.058690193	0.091679447	-0.089938033	0.012944209	0.023076728	-0.00725113	0.010792099	0.027231039	-0.015129726	0.018088999	-0.004541216	-0.007761342	-0.006131647	0.011811294	0.002062498	-0.021854174	0.017580436	-0.004293113	0.000474341	-0.014227342	0.015060485	0.016690639	0.023322084	-0.001875695	0.010475681	0.003931189	-0.020869092	-0.000127971	-0.005632166	0.013258694	0.00194991	0.017436933	-0.000783338	-0.022788878	0.000952497	0.001480469	0.006643974	-0.002986012	-0.016400982	-0.015615051	0.008941665	-0.008785391	-0.009568454	-0.002500022	0.001217394	0.00086673	-0.003927166	-0.002428982	-0.000362327	0.02302403	-0.00051534	0.002064415	-0.003411805	-0.006828528	0.001750602	-0.002574746	0.003947777	-0.0069278	0.004316668	0.014402635	0.007197887	-0.004607798	-0.006315298	-0.001263656	-0.002415559	-0.005334407	0.004501701	0.002753424	-0.001237795	0.000150304	-3.65E-05	-0.003737065	0.000141679	-0.000310117	-0.00136257	-0.003647449	0.000726016	0.000417925	-0.003306476	0.001388172	0.000426072	-0.001562953	-0.001099538	0.00113791	-2.84E-05	0.000696158
51_48_55_NOD2_SF	NOD2	SF	-0.055488547	0.024013133	-0.109205164	-0.058019658	0.038193959	0.002169877	0.045488326	0.034606145	0.048033837	0.00441148	-0.013718029	-0.01353721	-0.0497291	-0.007511801	-0.009506443	-0.024923886	-0.001233907	0.044890427	-0.022631993	0.016373818	0.008427047	-0.004410761	-0.015992543	0.020889718	0.002701912	-0.016747388	0.019413478	-0.020190732	0.003450067	-0.024119397	-0.003921303	-0.011417912	-0.001924827	0.003299808	-0.010804327	0.013006844	-0.00088885	-0.016783613	-0.007317812	0.002733461	0.006138442	-0.000375281	-0.001068263	0.015120912	0.001913448	-0.007004564	-0.006775475	-0.007644837	0.005162167	-0.004863453	-0.003571878	-0.00937435	-0.008702726	0.005182386	-0.0056099	0.002620125	0.005840701	-0.003185793	0.004411533	0.010172002	-0.00123504	-0.002997501	-0.002488857	-0.002259237	-0.002247271	0.004246892	-0.000948895	0.000393691	0.00107403	-0.004645379	-0.002235808	-0.000189067	0.00186443	0.002531683	-0.000820476	0.002698674	-0.000120428	0.001681197	0.000149256	-0.001572626	0.001213405	0.00326618	0.001045131	-0.001345655	-0.000755661	-0.000107535
51_48_56_AtgE_SF	AtgE	SF	-0.051295092	-0.016592834	-0.166379653	-0.003556015	0.05714278	-0.014570393	-0.012477822	0.032039737	0.00547072	-0.005841479	-0.017427502	-0.042629245	0.029380848	0.035480891	0.011915825	0.005912821	0.001930213	0.003877403	-0.032821154	-0.012684485	-0.022077609	-0.009934467	0.018772462	-0.000491087	0.018212219	-0.020405138	0.00244667	0.039123093	-0.004814602	-0.005056154	-0.012408748	-0.015055608	-0.011364177	0.009912534	-0.008997596	0.009818685	-0.015369896	0.005897188	-0.015318072	0.004470023	-0.003944533	0.009904223	8.80E-05	-0.011482237	-0.010053556	0.004820656	0.011961129	0.002467936	0.003193884	-0.002295031	0.010827	-0.001739628	-0.004784787	0.006951541	0.00328255	-0.001087801	0.001708778	-0.003124403	0.002055506	0.001122163	0.00264018	0.007458055	0.001539584	0.001106633	8.35E-05	0.000478531	0.001764081	0.007180242	0.006959722	-0.001114887	0.002937228	-5.26E-05	0.001111228	0.000590341	-0.00013695	0.001635086	0.00013335	-0.002051907	0.001066733	0.000223377	-0.001314976	-0.001078632	0.002341576	0.001210177	0.000355674	-5.85E-06
51_48_57_AtgW_SF	AtgW	SF	0.115425167	0.036907419	0.038032406	0.041574701	0.005781975	-0.032223848	0.012226358	-0.048507365	-0.005924485	0.013197091	-0.017559143	-0.034171583	0.00945812	-0.00603088	-0.002571031	-0.002361433	0.005640166	-0.007416702	-0.015540298	0.018660245	0.009760492	-0.006209627	0.018988133	0.005911456	0.008899544	-0.00135609	0.019035009	0.00298213	-0.003993799	0.011479747	0.006954495	0.002621333	-0.01742038	-0.009107945	-0.01282705	-0.009468096	-0.008267195	-0.003490353	0.004315296	0.001904148	0.000612063	0.00053759	0.004545044	-0.003011205	-0.008495782	-2.81E-05	-0.008959185	-0.010610916	-0.007336447	-0.006771274	-0.005173762	0.001501861	0.010234686	0.001676811	-0.003076526	-0.000554197	0.010886125	0.001728572	0.001578069	0.008068253	-0.011005258	-0.001747533	0.001190741	0.003933088	-0.001311854	-0.003722538	0.000213496	0.009000596	-0.002374307	0.006878928	0.000301994	-0.000172317	-0.003093141	0.005227793	-0.002505325	-0.000666716	-0.000932712	-0.005741816	0.00253581	0.000780915	-0.004360719	0.000797376	0.001870046	0.00066682	8.52E-05	-9.15E-05
51_49_49_NOD2_SF	NOD2	SF	-0.012835442	-0.143857324	-0.032310464	-0.116918101	-0.054318788	0.010639257	0.058206882	0.014988291	-0.011171675	-0.038210121	-0.019609112	-0.044084053	0.012878974	0.005293882	0.029665947	0.008313138	0.017436252	-0.016233317	0.031926269	-0.009519634	-0.019014718	0.035473651	0.00066061	0.007018074	-0.006196065	-0.004855953	-0.005026252	0.006150911	0.0086204	0.000607319	0.01299055	0.000598048	0.02110396	-0.003664405	-0.023231815	-0.011898573	0.000315156	0.013359206	-0.009931564	-0.021479282	-0.015572978	-0.011721066	-0.005840672	-0.000902947	0.006072787	0.006049749	-0.012470998	0.005687195	-0.00121873	0.004869911	-0.002329715	-0.00601793	-0.002321597	-0.013294839	-0.00336354	-0.003157662	0.004428123	0.009211664	0.004359478	0.004841718	-0.005425274	0.005379557	-0.00172897	-0.007516221	0.005020829	0.000908594	0.000378395	-0.006494271	-0.002275328	-0.001311139	0.002823053	0.000553646	-0.003130094	0.00236042	0.001496172	0.000650288	-0.000260029	0.000438942	-0.000697752	0.000852804	-6.64E-05	8.52E-05	-0.001239425	-0.001434013	-0.000485532	2.87E-05
51_49_51_AtgH_SF	AtgH	SF	-0.057202226	-0.010517552	0.024223638	-0.011633102	0.028180928	-0.003054529	0.034403212	0.04354881	0.030361035	0.008563598	0.011896679	-0.055406611	0.004724451	-0.031508284	0.030581853	0.006843181	-0.039228772	0.00448537	-0.022367186	-0.016151446	0.051855912	-0.006721029	-0.016723462	-0.006570696	-0.012497531	-0.012640583	-0.029118277	0.001284645	0.02494891	-0.010263403	-0.009736606	-0.017343054	-0.011034811	0.020367492	0.008458312	7.72E-05	-0.00391506	0.003234295	-0.009327846	-0.007112871	-0.000787632	0.016020556	-0.003362178	-0.003076882	-0.003719632	-0.007910169	0.000619452	-0.002952594	0.004454406	-0.001453615	-0.014349743	-0.00519347	0.007308878	0.003160782	0.007537837	-0.005747913	-0.001622368	-0.003812644	0.000796493	-0.002102933	-0.000997241	-0.001353903	0.008210637	0.007728814	-0.004293996	-0.003901427	0.006114868	-0.002068142	-0.005447601	0.004898191	-0.003090751	-0.001452274	-0.002006286	0.004359398	0.002755754	0.000811675	-0.001330395	-0.003358734	0.000891396	-0.001944134	-0.000180149	0.001025455	-0.002766578	-3.84E-05	-0.001140124	0.000149248
51_49_57_AtgH_SF	AtgH	SF	0.0635024	-0.138661243	-0.054879708	0.073355997	0.030361517	0.003010327	-0.009288053	-0.003820851	0.069856788	-0.018379367	0.041743356	-0.025230352	0.018448887	0.036743486	0.011715652	0.016413309	-0.00985688	0.015266422	-0.015101396	-0.011703096	-0.054410994	0.017245442	-0.010525962	0.030103308	0.002320187	-0.0036111	-0.014897448	-0.002084326	-0.001682698	0.030310986	-0.016569623	0.030582222	0.001592553	0.001435104	-0.011682364	-0.015999436	0.00585829	-0.002891704	0.005174162	-0.000731161	0.003289591	-0.007808286	-0.009482298	-0.0109015	0.007619951	-0.009058513	-0.00155312	0.000494735	-0.004806508	-0.005042489	-0.000849369	0.001872863	0.002295793	0.00999397	0.003546548	-0.009058166	0.002086132	0.002430209	0.000684844	-0.004183691	0.000372868	-0.003915906	-0.005290547	-0.005472639	-0.003614665	-0.002355089	0.002681571	-0.005034493	-0.001135744	0.001162012	-0.001472435	-0.002164951	0.004473232	-0.003113039	-0.002294949	0.000798592	-0.002867497	-0.004416409	-0.002599276	0.00079887	-0.000108867	0.000485619	-0.001162369	0.000641378	-0.000259582	0.000230929
51_50_48_NOD2_SF	NOD2	SF	-0.02621786	0.004506618	0.097161114	-0.045539226	0.000150007	-0.041913002	-0.020708107	0.007954788	-0.012525164	0.003809766	-0.01868763	-0.000166628	0.022569305	-0.028431178	-0.0220507	-0.012921547	-0.013136811	0.023387729	-0.01777177	-0.020712598	-0.008696029	0.001656879	0.018622948	0.016384182	0.003120405	-0.016290594	-0.008087765	0.005330075	0.017443955	0.003398948	0.011280909	0.003437276	-0.002222432	-0.011385157	0.015068694	-0.003967168	-0.010302469	0.000476286	0.006412048	0.007542815	-0.006790771	-0.001997299	0.004039416	0.002294571	0.00246048	0.00927508	0.000106667	-0.007893877	-0.001140867	-0.012804378	0.00149599	0.005126433	-0.006348282	-0.007916338	-0.003281888	-0.00634535	-0.001441025	-0.011698829	-0.004620314	0.00326281	-0.00215939	-0.002025863	0.002734266	-0.002527762	-0.008447837	-0.009482224	0.000237747	0.008247715	-3.07E-05	-0.007041644	-0.007000969	0.003857498	0.001576709	0.000171773	0.00192155	0.002297388	-0.000194038	-0.001875255	-0.002137051	-0.001986636	0.001166792	-0.002489231	-0.002827541	0.001119946	-0.001320387	0.000449437
51_50_50_NOD2_SF	NOD2	SF	0.05398928	-0.042741056	0.043533155	0.017585698	-0.019446563	-0.009558208	-0.037588917	0.019940076	0.001598723	-0.013186623	0.001988275	0.016501164	-0.011729317	-0.01216668	0.003919718	-0.01462804	0.014993672	0.013210688	-0.000644486	0.000517248	0.002120376	0.012017423	-0.015285606	0.008853286	-0.011545366	-0.004199646	0.00874661	-0.000426408	0.007163015	-0.020837124	-0.001511843	0.00270461	-0.004002003	-0.000366776	0.014403446	-0.003976955	-0.000908116	-0.010194581	-0.008161258	-0.004489952	-0.010594977	-0.010798012	-0.004905018	-0.00757237	0.010477636	0.01167122	0.01673034	0.010525779	0.006003551	0.009661622	0.00538774	-0.006626006	-0.001367501	-0.005504047	0.002486873	0.011490727	-0.00465344	-0.004358763	0.004700855	0.000173407	-0.007714683	-0.001863312	-0.002760339	0.002459372	-0.002312996	0.00207307	-0.006868204	0.002762409	-0.005283605	0.00282023	0.007354273	0.001965389	0.007888174	0.004790835	-0.003659736	0.003509686	0.002082958	-0.00324876	0.003427303	-0.002522211	-0.001267592	-0.002363047	0.000405524	0.000410656	0.000525036	0.000101136
51_50_54_AtgH_SF	AtgH	SF	-0.171714769	0.071028929	-0.112839232	0.006716888	0.018332594	0.036993707	-0.008351755	-0.030542887	-0.03064116	-0.05923426	0.015802387	0.005116743	0.018331416	-0.008124139	0.02795958	-0.043394598	-0.012547816	0.011243034	0.026500703	-0.022287345	-0.021938649	-0.010900534	0.009785287	-0.000447514	-0.036566635	-0.01738037	0.00901342	0.008505267	0.008150291	0.009397627	0.010587628	-0.01090648	-0.009584717	0.001653942	-0.003398878	-0.000114784	-0.011594963	0.001039289	0.021451659	-0.004726854	-0.006034484	0.011437985	-0.00887946	-0.002560762	0.002293274	0.001260672	0.002069546	-0.000906246	0.010665633	0.011062638	-0.006852168	0.007026077	0.007776099	-0.011589906	0.001721833	-0.001626526	0.003279867	-0.002935739	0.00137631	-0.000487737	-0.0051766	0.008244346	0.001485397	-0.00031816	0.002556313	-0.002734654	0.005692941	0.002797082	0.007607885	-0.000449798	0.000523814	0.005586308	-0.001065665	-0.000160116	0.001498446	0.00389262	0.002050113	0.003356947	-0.002878722	0.00142642	0.00406191	0.002184085	0.002256242	-0.000156732	0.000164656	-0.000129709
51_50_55_NOD2_SF	NOD2	SF	-0.110323862	0.06823281	-0.109447365	-0.006996349	0.074988129	-0.102971227	-0.006160508	-0.013696008	0.008149374	-0.006941817	0.004367485	0.015469709	0.03525725	-0.002082793	0.044276912	-0.009777923	0.011487872	-0.04808027	-0.009357078	0.003559568	-0.009060522	-0.01119702	-0.008211731	-0.015989016	0.012313733	0.00052675	-0.008491283	0.00121412	0.007570754	-0.009369508	0.018134735	0.007403311	0.016185344	-0.002633346	-0.003653806	-0.013315238	-0.017652065	-0.014353456	-0.008906761	0.000428853	-0.007033395	0.00307258	-0.007472415	-0.006296891	-0.000540318	-0.001100557	-0.001073047	-0.001761253	0.006547918	-0.004662203	0.000241519	0.003042919	-0.005779417	0.002780612	-0.006857088	0.000458868	0.007749778	0.000973094	-0.006890494	-0.001577666	-0.00091166	-0.00324942	0.002136196	0.000928244	0.005715816	0.006121681	-0.001971208	-0.000114079	-0.002430786	-0.000842778	-0.000987706	0.000961796	-0.002286008	0.004284956	0.00278618	-0.000805577	-9.46E-05	0.001596869	-0.000134384	-0.000637047	0.001454508	-0.000157604	-0.000199262	6.51E-05	-8.87E-05	1.70E-05
